puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,za¹,,,,咤,,,,,dieghv > gekion.dict
,za¹,,,,吒,,,,,dieghv > gekion.dict
,za¹,,,,嗟,,,,,dieghv > gekion.dict
,za¹,,,,喳,,,,,dieghv > gekion.dict
,za¹,,,,揸,,,,,dieghv > gekion.dict
,za¹,,,,槎,,,,,dieghv > gekion.dict
,za¹,,,,茬,,,,,dieghv > gekion.dict
,za¹,,,,查,,,,,dieghv > gekion.dict
,za¹,,,,楂,,,,,dieghv > gekion.dict
,za¹,,,,猹,,,,,dieghv > gekion.dict
,za¹,,,,侘,,,,,dieghv > gekion.dict
,za¹,,,,碴,,,,,dieghv > gekion.dict
,za¹,,,,渣,,,,,dieghv > gekion.dict
,za¹,,,,溠,,,,,dieghv > gekion.dict
,za¹,,,,瘥,,,,,dieghv > gekion.dict
,za¹,,,,皻,,,,,dieghv > gekion.dict
,za¹,,,,齇,,,,,dieghv > gekion.dict
,za¹,,,,餷,,,,,dieghv > gekion.dict
,za¹,,,,蹉,,,,,dieghv > gekion.dict
,za¹,,,,髽,,,,,dieghv > gekion.dict
,za²,,,,蚤,,,,,dieghv > gekion.dict
,za²,,,,早,,,,,dieghv > gekion.dict
,za²,,,,昔,,,,,dieghv > gekion.dict
,za²,,,,昨,,,,,dieghv > gekion.dict
,za²,,,,痄,,,,,dieghv > gekion.dict
,za³,,,,乍,,,,,dieghv > gekion.dict
,za³,,,,咋,,,,,dieghv > gekion.dict
,za³,,,,怍,,,,,dieghv > gekion.dict
,za³,,,,怎,,,,,dieghv > gekion.dict
,za³,,,,榨,,,,,dieghv > gekion.dict
,za³,,,,搾,,,,,dieghv > gekion.dict
,za³,,,,窄,,,,,dieghv > gekion.dict
,za³,,,,炸,,,,,dieghv > gekion.dict
,za³,,,,柞,,,,,dieghv > gekion.dict
,za³,,,,蚱,,,,,dieghv > gekion.dict
,za³,,,,砟,,,,,dieghv > gekion.dict
,za³,,,,詐,,,,,dieghv > gekion.dict
,za³,,,,鮓,,,,,dieghv > gekion.dict
,zah⁴,,,,𠷿,,,,,dieghv > gekion.dict
,zah⁸,,,,卡,,,,,dieghv > gekion.dict
,zah⁸,,,,柵,,,,,dieghv > gekion.dict
,zah⁸,,,,炸,,,,,dieghv > gekion.dict
,zah⁸,,,,閘,,,,,dieghv > gekion.dict
,ca¹,,,,差,,,,,dieghv > gekion.dict
,ca¹,,,,岔,,,,,dieghv > gekion.dict
,ca¹,,,,嵯,,,,,dieghv > gekion.dict
,ca¹,,,,搓,,,,,dieghv > gekion.dict
,ca¹,,,,叉,,,,,dieghv > gekion.dict
,ca¹,,,,衩,,,,,dieghv > gekion.dict
,ca¹,,,,杈,,,,,dieghv > gekion.dict
,ca¹,,,,䟕,,,,,dieghv > gekion.dict
,ca¹,,,,汊,,,,,dieghv > gekion.dict
,ca²,,,,炒,,,,,dieghv > gekion.dict
,ca³,,,,詫,,,,,dieghv > gekion.dict
,ca³,,,,蹅,,,,,dieghv > gekion.dict
,ca³,,,,礤,,,,,dieghv > gekion.dict
,ca³,,,,姹,,,,,dieghv > gekion.dict
,ca³,,,,奼,,,,,dieghv > gekion.dict
,ca³,,,,仛,,,,,dieghv > gekion.dict
,cah⁴,,,,插,,,,,dieghv > gekion.dict
,cah⁴,,,,歃,,,,,dieghv > gekion.dict
,cah⁴,,,,臿,,,,,dieghv > gekion.dict
,cah⁴,,,,鍤,,,,,dieghv > gekion.dict
,ca⁵,,,,柴,,,,,dieghv > gekion.dict
,ca⁵,,,,垞,,,,,dieghv > gekion.dict
,sa¹,,,,沙,,,,,dieghv > gekion.dict
,sa¹,,,,筲,,,,,dieghv > gekion.dict
,sa¹,,,,莎,,,,,dieghv > gekion.dict
,sa³,,,,撒,,,,,dieghv > gekion.dict
,sa⁶,,,,傻,,,,,dieghv > gekion.dict
,sa⁶,,,,啥,,,,,dieghv > gekion.dict
,o¹,,,,窩,,,,,dieghv > gekion.dict
,o¹,,,,噢,,,,,dieghv > gekion.dict
,o¹,,,,啊,,,,,dieghv > gekion.dict
,o¹,,,,婀,,,,,dieghv > gekion.dict
,o¹,,,,媧,,,,,dieghv > gekion.dict
,o¹,,,,渦,,,,,dieghv > gekion.dict
,o¹,,,,呵,,,,,dieghv > gekion.dict
,o¹,,,,訶,,,,,dieghv > gekion.dict
,o¹,,,,萵,,,,,dieghv > gekion.dict
,o¹,,,,屙,,,,,dieghv > gekion.dict
,o¹,,,,阿,,,,,dieghv > gekion.dict
