puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,Tîn-tek-á,Tîn-tik-á,,籐竹仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kok-cheng,Kok-tsing,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ōng-lâi,Ōng-lâi,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-tek-á-chhài,Pe̍h-tik-á-tshài,,白竹仔菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tek-á-hio̍h,Tik-á-hio̍h,,竹仔葉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tek-á-chhài,Tik-á-tshài,,竹仔菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-tek-á-chhài,Âng-tik-á-tshài,,紅竹仔菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tek-á-chhài,Tik-á-tshài,,竹仔菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-sam-chhit-chháu,Âng-sam-tshit-tsháu,,紅三七草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-chúi-phiô,Tuā-tsuí-phiô,,大水萍,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tiⁿ-chhài,Tinn-tshài,,甜菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ah-chi̍h-chháu,Ah-tsi̍h-tsháu,,鴨舌草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhân-ō͘-á,Tshân-ōo-á,,田芋仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Teng-sim-chháu,Ting-sim-tsháu,,燈心草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lō͘-giō,Lōo-giō,,蕗蕎,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhang-thâu,Tshang-thâu,,葱頭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhang-á,Tshang-á,,葱仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-thâu-chhang,Tuā-thâu-tshang,,大頭葱,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Be̍k-chhong,Bi̍k-tshong,,麥葱,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kú-chhài,Kú-tshài,,韮菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soàn-á,Suàn-á,,蒜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soàn-á,Suàn-á,,蒜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lô͘-hē,Lôo-hē,,蘆薈,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thian-bûn-tong,Thian-bûn-tong,,天門冬,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-koaⁿ-lân,Suann-kuann-lân,,山菅蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kim-chiam-chhài,Kim-tsiam-tshài,,金針菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kim-chiam,Kim-tsiam,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-pi-sián,Pe̍h-pi-sián,,白萆蘚,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thó͘-ho̍k,Thóo-ho̍k,,土茯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-soàn-thâu,Suann-suàn-thâu,,山蒜頭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sai-kong-giang,Sai-kong-giang,,師公銒,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Be̍k-bûn-tong,Bi̍k-bûn-tong,,麥門冬,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhit-hio̍h-liân,Tshit-hio̍h-liân,,七葉蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiⁿ-ba̍k-hiuⁿ,Tshinn-ba̍k-hiunn,,青木香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhit-hō͘-liân,Tshit-hōo-liân,,七厚蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hoan-á-nâ-tâu,Huan-á-nâ-tâu,,蕃仔林投,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hó͘-bé-lân,Hóo-bé-lân,,虎尾蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hāu-khak-chhì,Hāu-khak-tshì,,鱟壳刺,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hāu-khak-tîn,Hāu-khak-tîn,,鱟壳藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thó͘-ho̍k-lêng,Thóo-ho̍k-lîng,,土茯苓,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-bé-chî,Suann-bé-tsî,,山碼薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-tek,Âng-tik,,紅竹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koan-im-tek,Kuan-im-tik,,觀音竹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-soàn-thâu,Suann-suàn-thâu,,山蒜頭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bûn-chu-lân,Bûn-tsu-lân,,文珠蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-sian-hoe,Tsuí-sian-hue,,水仙花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ge̍h-lâi-hiong,Ge̍h-lâi-hiong,,月來香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhân-chû,Tshân-tsû,,田薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhân-chû,Tshân-tsû,,田薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-io̍k-chû,Suann-io̍k-tsû,,山藥薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhân-chhiⁿ,Tshân-tshinn,,田菁,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chû-nn̂g,Tsû-nn̂g,,薯榔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Peh-chû-nn̂g,Peh-tsû-nn̂g,,白薯榔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Siā-kan,Siā-kan,,射干,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-bé-ia̍h-hoe,Âng-bé-ia̍h-hue,,紅尾蝶花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bé-ia̍h-hoe,Bé-ia̍h-hue,,尾蝶花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-bé-ia̍h-hoe,Pe̍h-bé-ia̍h-hue,,白尾蝶花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hun-chio,Hun-tsio,,粉蕉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-keng-chio,Suann-king-tsio,,山芎蕉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bo̍k-koa-keng-chio,Bo̍k-kua-king-tsio,,木瓜芎蕉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Keng-chio,King-tsio,,芎蕉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pak-chio,Pak-tsio,,北蕉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiⁿ-kiuⁿ,Tshinn-kiunn,,生姜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kiuⁿ-n̂g,Kiunn-n̂g,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kiuⁿ-n̂g,Kiunn-n̂g,,薑黃,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-nai,Suann-nai,,山奈,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lâm-kiuⁿ,Lâm-kiunn,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ge̍h-thô,Ge̍h-thô,,月桃,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kiuⁿ,Kiunn,,薑,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiⁿ-kiuⁿ,Tshinn-kiunn,,生姜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Liân-chiau-hoe,Liân-tsiau-hue,,蓮蕉花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Liân-chiau-hoe,Liân-tsiau-hue,,蓮蕉花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kim-sún,Kim-sún,,金筍,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kim-sòaⁿ-liân,Kim-suànn-liân,,金線蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiū-chháu-liân,Tshiū-tsháu-liân,,樹草蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiáu-á-hoe,Tsiáu-á-hue,,鳥仔花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sò-sim,Sò-sim,,素心,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sò-sim-koaⁿ-lân,Sò-sim-kuann-lân,,素心菅蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,It-tiám-hông,It-tiám-hông,,一點紅,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bo̍k-ha̍k,Bo̍k-ha̍k,,木斛,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bo̍k-ha̍k,Bo̍k-ha̍k,,木斛,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kim-chio̍h-ha̍k,Kim-tsio̍h-ha̍k,,金石斛,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiap-kut-chháu,Tsiap-kut-tsháu,,接骨草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ô͘-tia̍p-lân,Ôo-tia̍p-lân,,蝴蝶蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ia̍h-lân,Ia̍h-lân,,蝶蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bo̍k-môa-hông,Bo̍k-muâ-hông,,木麻黃,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-chho-chháu,Tshàu-tsho-tsháu,,臭臊草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-kám-chháu,Tshàu-kám-tsháu,,臭敢草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-lia̍p-bí,Káu-lia̍p-bí,,狗粒米,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiú-io̍h,Tshiú-io̍h,,手藥,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hî-chho-chháu,Hî-tsho-tsháu,,魚臊草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-láu-chháu,Tsuí-láu-tsháu,,水荖草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lô-tîn,Lô-tîn,,蔞藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Láu-tîn,Láu-tîn,,荖藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Láu-tîn,Láu-tîn,,荖藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hong-tîn,Hong-tîn,,風藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hong-tîn,Tuā-hong-tîn,,大風藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chin-hong-tîn,Tsin-hong-tîn,,真風藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hoan-á-láu-hio̍h,Huan-á-láu-hio̍h,,蕃仔荖葉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ho-chio,Ho-tsio,,胡椒,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sì-hio̍h-liân,Sì-hio̍h-liân,,四葉蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-kha-lân,Kue-kha-lân,,鷄脚蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tê-lân,Tê-lân,,茶蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sûi-liú,Suî-liú,,垂柳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-liú,Tsuí-liú,,水柳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-liú-á,Tsuí-liú-á,,水柳仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiū-m̂,Tshiū-m̂,,樹梅,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ioān-m̂,Iuān-m̂,,椵梅,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Iông-moâi,Iông-muâi,,楊梅,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-kí,N̂g-kí,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-kú,N̂g-kú,,黃櫸,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Jîn-kí,Jîn-kí,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-kho-á,Tsuí-kho-á,,水柯仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-liû-kho,Tsuí-liû-kho,,水流柯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-liú-kho,Tsuí-liú-kho,,水柳柯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,La̍t-chí,La̍t-tsí,,栗子,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-káu,Tshiah-káu,,赤校,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-liû,Tshiah-liû,,赤鱗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-káu-la̍t,Tuā-hio̍h-káu-la̍t,,大葉校栗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-la̍t,Káu-la̍t,,校栗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-phê-koa,Âng-phê-kua,,紅皮柯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hé-sio-koa,Hé-sio-kua,,火燒柯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-káu,Tshiah-káu,,赤校,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-la̍t,Káu-la̍t,,校栗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Iû-hio̍h-tō͘-á,Iû-hio̍h-tōo-á,,油葉杜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-tō͘,Tuā-hio̍h-tōo,,大葉杜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tō͘-á,Tōo-á,,杜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-káu-chan,Âng-káu-tsan,,紅校櫕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-chan,Káu-tsan,,校櫕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-ko,Tshiah-ko,,赤柯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-tō͘-á,Tuā-hio̍h-tōo-á,,大葉杜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-káu-la̍t,Tuā-hio̍h-káu-la̍t,,大葉校栗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tō͘-á,Tōo-á,,杜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kho-á,Kho-á,,柯仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-bah-tō͘,Âng-bah-tōo,,紅肉杜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kho-á,Kho-á,,柯仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-káu-chan,Pe̍h-káu-tsan,,白校櫕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kho-si,Kho-si,,柯絲,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-phê-tō͘-á,Tshiah-phê-tōo-á,,赤皮杜仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-bah-tō͘,Âng-bah-tōo,,紅肉杜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Su-á,Su-á,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lîm-lî,Lîm-lî,,淋漓,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-phê,Tshiah-phê,,赤皮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-chu,Tsio̍h-tsu,,石櫧,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-koa,Tshiah-kua,,赤柯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-chan,Káu-tsan,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-chô,Káu-tsô,,九槽,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-chan,Káu-tsan,,校櫕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tiû-á,Tiû-á,,稠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-káu-chan,Âng-káu-tsan,,紅校櫕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-la̍t,Káu-la̍t,,校栗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Mî-la̍t,Mî-la̍t,,棉栗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-koe-iû,Pe̍h-kue-iû,,白鷄油,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-phok,Tsio̍h-phok,,石博,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-siap,Tsio̍h-siap,,石澁,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phoh-á,Phoh-á,,粕仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phoh-á-chhiū,Phoh-á-tshiū,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-iûⁿ-môa,Suann-iûnn-muâ,,山黃麻,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-koe-iû,Âng-kue-iû,,紅鷄油,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-iû,Kue-iû,,鷄油,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pho-lô-bi̍t,Pho-lô-bi̍t,,波羅蜜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lo̍k-á-chhiū,Lo̍k-á-tshiū,,鹿仔樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ò-giô-chí,Ò-giô-tsí,,愛玉子,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Giô-chí,Giô-tsí,,玉枳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chí-á,Tsí-á,,枳仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gû-lin-pông,Gû-lin-pông,,牛乳房,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Saⁿ-khak,Sann-khak,,三麴,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiuⁿ-liⁿ-á,Tsiunn-linn-á,,漿乳仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lo̍k-pn̄g,Lo̍k-pn̄g,,鹿飯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bû-hoa-kô,Bû-hua-kô,,無花果,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-phàⁿ,Tuā-phànn,,大冇,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gû-lin-chhiū,Gû-lin-tshiū,,牛乳樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ti-bú-lin,Ti-bú-lin,,猪母乳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-bah-chhêng,Pe̍h-bah-tshîng,,白肉榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bō-chháu,Bō-tsháu,,磨草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Khîⁿ-piah-tîn,Khînn-piah-tîn,,扲壁藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hong-put-tōng,Hong-put-tōng,,風不動,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gû-lin,Gû-lin,,牛乳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tāi-teng-hông,Tāi-ting-hông,,大丁黃,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-phàⁿ-chhiū,Tuā-phànn-tshiū,,大冇樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-phàⁿ,Tuā-hio̍h-phànn,,大葉冇,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ti-bú-lin,Ti-bú-lin,,猪母乳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ti-bú-lin-kū,Ti-bú-lin-kū,,猪母乳舅,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Se-chí-á,Se-tsí-á,,樨枳仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chí-po͘,Tsí-poo,,枳枯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-káu-têng-chhe,Tuā-hio̍h-káu-tîng-tshe,,大葉九重吹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ò-giô-chí,Ò-giô-tsí,,愛玉子,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hong-put-tōng,Hong-put-tōng,,風不動,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,O͘-chhêng,Oo-tshîng,,烏榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhêng-chhiū,Tshîng-tshiū,,榕樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhêng,Tshîng,,榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiàⁿ-chhêng,Tsiànn-tshîng,,正榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Káu-têng-chhe,Káu-tîng-tshe,,九重吹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Siap-hio̍h,Siap-hio̍h,,澁葉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sòe-hio̍h-siap-hio̍h,Suè-hio̍h-siap-hio̍h,,細葉澁葉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Siap-á-chhiū,Siap-á-tshiū,,澁仔樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-soa,Pe̍h-sua,,白沙,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-ti-kê,Suann-ti-kê,,山猪枷,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-chhêng,Pe̍h-tshîng,,白榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-bah-chhêng,Pe̍h-bah-tshîng,,白肉榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-iông,Tshiah-iông,,赤榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-chhêng,Suann-tshîng,,山榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiáu-chhêng,Tsiáu-tshîng,,鳥榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiáu-sái-chhêng,Tsiáu-sái-tshîng,,鳥屎榕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-khó͘-koe,Suann-khóo-kue,,山苦瓜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Khó͘-koe-chháu,Khóo-kue-tsháu,,苦瓜草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Niû-á-hio̍h-chhiū,Niû-á-hio̍h-tshiū,,蠶仔葉樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sng-châi-á,Sng-tsâi-á,,桑材仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
