puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,ki⁵,,,,頎,,,,,dieghv > tenghai.dict
,ki⁵,,,,騏,,,,,dieghv > tenghai.dict
,ki⁵,,,,鬐,,,,,dieghv > tenghai.dict
,ki⁵,,,,鰭,,,,,dieghv > tenghai.dict
,ki⁵,,,,麒,,,,,dieghv > tenghai.dict
,ki⁷,,,,忌,,,,,dieghv > tenghai.dict
,ghi⁵,,,,疑,,,,,dieghv > tenghai.dict
,ghi⁵,,,,嶷,,,,,dieghv > tenghai.dict
,hi¹,,,,希,,,,,dieghv > tenghai.dict
,hi¹,,,,唏,,,,,dieghv > tenghai.dict
,hi¹,,,,嘻,,,,,dieghv > tenghai.dict
,hi¹,,,,僖,,,,,dieghv > tenghai.dict
,hi¹,,,,兮,,,,,dieghv > tenghai.dict
,hi¹,,,,嬉,,,,,dieghv > tenghai.dict
,hi¹,,,,巇,,,,,dieghv > tenghai.dict
,hi¹,,,,晞,,,,,dieghv > tenghai.dict
,hi¹,,,,曦,,,,,dieghv > tenghai.dict
,hi¹,,,,欷,,,,,dieghv > tenghai.dict
,hi¹,,,,禧,,,,,dieghv > tenghai.dict
,hi¹,,,,稀,,,,,dieghv > tenghai.dict
,hi¹,,,,絺,,,,,dieghv > tenghai.dict
,hi¹,,,,羲,,,,,dieghv > tenghai.dict
,hi¹,,,,浠,,,,,dieghv > tenghai.dict
,hi¹,,,,烯,,,,,dieghv > tenghai.dict
,hi¹,,,,熙,,,,,dieghv > tenghai.dict
,hi¹,,,,郗,,,,,dieghv > tenghai.dict
,hi¹,,,,醯,,,,,dieghv > tenghai.dict
,hi¹,,,,頤,,,,,dieghv > tenghai.dict
,hi¹,,,,熹,,,,,dieghv > tenghai.dict
,hi¹,,,,犧,,,,,dieghv > tenghai.dict
,hi²,,,,喜,,,,,dieghv > tenghai.dict
,hi²,,,,蟢,,,,,dieghv > tenghai.dict
,hi³,,,,戲,,,,,dieghv > tenghai.dict
,hi³,,,,屓,,,,,dieghv > tenghai.dict
,hi³,,,,屭,,,,,dieghv > tenghai.dict
,hi⁵,,,,奚,,,,,dieghv > tenghai.dict
,hi⁵,,,,畦,,,,,dieghv > tenghai.dict
,hi⁵,,,,蹊,,,,,dieghv > tenghai.dict
,hi⁵,,,,蠵,,,,,dieghv > tenghai.dict
,hi⁵,,,,豀,,,,,dieghv > tenghai.dict
,hi⁵,,,,谿,,,,,dieghv > tenghai.dict
,hi⁵,,,,鼷,,,,,dieghv > tenghai.dict
,hi⁶,,,,系,,,,,dieghv > tenghai.dict
,hi⁶,,,,係,,,,,dieghv > tenghai.dict
,hi⁶,,,,繫,,,,,dieghv > tenghai.dict
,hi⁶,,,,拽,,,,,dieghv > tenghai.dict
,hi⁶,,,,勩,,,,,dieghv > tenghai.dict
,hi⁶,,,,攜,,,,,dieghv > tenghai.dict
,hi⁶,,,,跩,,,,,dieghv > tenghai.dict
,hi⁶,,,,曳,,,,,dieghv > tenghai.dict
,hi⁶,,,,禊,,,,,dieghv > tenghai.dict
,zi¹,,,,齏,,,,,dieghv > tenghai.dict
,zi²,,,,只,,,,,dieghv > tenghai.dict
,zi²,,,,鱭,,,,,dieghv > tenghai.dict
,zi²,,,,址,,,,,dieghv > tenghai.dict
,zi²,,,,指,,,,,dieghv > tenghai.dict
,zi²,,,,旨,,,,,dieghv > tenghai.dict
,zi²,,,,枳,,,,,dieghv > tenghai.dict
,zi²,,,,酯,,,,,dieghv > tenghai.dict
,zi²,,,,止,,,,,dieghv > tenghai.dict
,zi²,,,,沚,,,,,dieghv > tenghai.dict
,zi²,,,,祉,,,,,dieghv > tenghai.dict
,zi²,,,,秭,,,,,dieghv > tenghai.dict
,zi²,,,,咫,,,,,dieghv > tenghai.dict
,zi²,,,,籽,,,,,dieghv > tenghai.dict
,zi²,,,,笫,,,,,dieghv > tenghai.dict
,zi²,,,,紫,,,,,dieghv > tenghai.dict
,zi²,,,,芷,,,,,dieghv > tenghai.dict
,zi²,,,,詣,,,,,dieghv > tenghai.dict
,zi²,,,,茝,,,,,dieghv > tenghai.dict
,zi²,,,,濟,,,,,dieghv > tenghai.dict
,zi²,,,,趾,,,,,dieghv > tenghai.dict
,zi²,,,,黹,,,,,dieghv > tenghai.dict
,zi³,,,,制,,,,,dieghv > tenghai.dict
,zi³,,,,製,,,,,dieghv > tenghai.dict
,zi³,,,,鷙,,,,,dieghv > tenghai.dict
,zi³,,,,劑,,,,,dieghv > tenghai.dict
,zi³,,,,幟,,,,,dieghv > tenghai.dict
,zi³,,,,識,,,,,dieghv > tenghai.dict
,zi³,,,,志,,,,,dieghv > tenghai.dict
,zi³,,,,掣,,,,,dieghv > tenghai.dict
,zi³,,,,瘵,,,,,dieghv > tenghai.dict
,zi³,,,,摯,,,,,dieghv > tenghai.dict
,zi³,,,,濟,,,,,dieghv > tenghai.dict
,zi³,,,,傺,,,,,dieghv > tenghai.dict
,zi³,,,,熾,,,,,dieghv > tenghai.dict
,zi³,,,,祭,,,,,dieghv > tenghai.dict
,zi³,,,,瘛,,,,,dieghv > tenghai.dict
,zi³,,,,瘈,,,,,dieghv > tenghai.dict
,zi³,,,,至,,,,,dieghv > tenghai.dict
,zi³,,,,誌,,,,,dieghv > tenghai.dict
,zi³,,,,質,,,,,dieghv > tenghai.dict
,zi³,,,,贄,,,,,dieghv > tenghai.dict
,zi³,,,,躋,,,,,dieghv > tenghai.dict
,zi³,,,,躓,,,,,dieghv > tenghai.dict
,zi³,,,,際,,,,,dieghv > tenghai.dict
,zi³,,,,霽,,,,,dieghv > tenghai.dict
,zih⁴,,,,折,,,,,dieghv > tenghai.dict
,zih⁴,,,,摺,,,,,dieghv > tenghai.dict
,zih⁴,,,,接,,,,,dieghv > tenghai.dict
,zih⁴,,,,褶,,,,,dieghv > tenghai.dict
,zi⁶,,,,巳,,,,,dieghv > tenghai.dict
,zi⁶,,,,舐,,,,,dieghv > tenghai.dict
,zih⁸,,,,折,,,,,dieghv > tenghai.dict
,zih⁸,,,,舌,,,,,dieghv > tenghai.dict
,ci¹,,,,妻,,,,,dieghv > tenghai.dict
,ci¹,,,,嗤,,,,,dieghv > tenghai.dict
,ci¹,,,,媸,,,,,dieghv > tenghai.dict
,ci¹,,,,差,,,,,dieghv > tenghai.dict
,ci¹,,,,棲,,,,,dieghv > tenghai.dict
,ci¹,,,,嗜,,,,,dieghv > tenghai.dict
,ci¹,,,,淒,,,,,dieghv > tenghai.dict
,ci¹,,,,筮,,,,,dieghv > tenghai.dict
,ci¹,,,,癡,,,,,dieghv > tenghai.dict
,ci¹,,,,篪,,,,,dieghv > tenghai.dict
,ci¹,,,,笞,,,,,dieghv > tenghai.dict
,ci¹,,,,萋,,,,,dieghv > tenghai.dict
,ci¹,,,,蚩,,,,,dieghv > tenghai.dict
,ci¹,,,,郪,,,,,dieghv > tenghai.dict
,ci¹,,,,鴟,,,,,dieghv > tenghai.dict
,ci¹,,,,鰭,,,,,dieghv > tenghai.dict
,ci²,,,,褫,,,,,dieghv > tenghai.dict
,ci³,,,,弒,,,,,dieghv > tenghai.dict
,ci³,,,,刺,,,,,dieghv > tenghai.dict
,ci³,,,,試,,,,,dieghv > tenghai.dict
,ci³,,,,翅,,,,,dieghv > tenghai.dict
,cih⁴,,,,彳,,,,,dieghv > tenghai.dict
,ci⁵,,,,遲,,,,,dieghv > tenghai.dict
,ci⁵,,,,墀,,,,,dieghv > tenghai.dict
,ci⁵,,,,齊,,,,,dieghv > tenghai.dict
,ci⁵,,,,薺,,,,,dieghv > tenghai.dict
,ci⁵,,,,蚳,,,,,dieghv > tenghai.dict
,ci⁵,,,,蠐,,,,,dieghv > tenghai.dict
,ci⁵,,,,馳,,,,,dieghv > tenghai.dict
,ci⁶,,,,市,,,,,dieghv > tenghai.dict
,ci⁶,,,,鈰,,,,,dieghv > tenghai.dict
,ci⁷,,,,飼,,,,,dieghv > tenghai.dict
,cih⁸,,,,蠘,,,,,dieghv > tenghai.dict
,si¹,,,,司,,,,,dieghv > tenghai.dict
,si¹,,,,尸,,,,,dieghv > tenghai.dict
,si¹,,,,屍,,,,,dieghv > tenghai.dict
,si¹,,,,施,,,,,dieghv > tenghai.dict
,si¹,,,,樨,,,,,dieghv > tenghai.dict
,si¹,,,,絲,,,,,dieghv > tenghai.dict
,si¹,,,,硒,,,,,dieghv > tenghai.dict
,si¹,,,,葹,,,,,dieghv > tenghai.dict
,si¹,,,,蓍,,,,,dieghv > tenghai.dict
,si¹,,,,詩,,,,,dieghv > tenghai.dict
,si¹,,,,鷥,,,,,dieghv > tenghai.dict
,si²,,,,死,,,,,dieghv > tenghai.dict
,si²,,,,郤,,,,,dieghv > tenghai.dict
,si²,,,,兕,,,,,dieghv > tenghai.dict
,si²,,,,屣,,,,,dieghv > tenghai.dict
,si²,,,,弛,,,,,dieghv > tenghai.dict
,si²,,,,枲,,,,,dieghv > tenghai.dict
,si²,,,,矢,,,,,dieghv > tenghai.dict
,si²,,,,葸,,,,,dieghv > tenghai.dict
,si²,,,,蓰,,,,,dieghv > tenghai.dict
,si²,,,,豕,,,,,dieghv > tenghai.dict
,si²,,,,始,,,,,dieghv > tenghai.dict
,si³,,,,四,,,,,dieghv > tenghai.dict
,si³,,,,世,,,,,dieghv > tenghai.dict
,si³,,,,肆,,,,,dieghv > tenghai.dict
,si³,,,,勢,,,,,dieghv > tenghai.dict
,sih⁴,,,,薛,,,,,dieghv > tenghai.dict
,sih⁴,,,,契,,,,,dieghv > tenghai.dict
,si⁵,,,,時,,,,,dieghv > tenghai.dict
,si⁵,,,,塒,,,,,dieghv > tenghai.dict
,si⁵,,,,蒔,,,,,dieghv > tenghai.dict
,si⁵,,,,辭,,,,,dieghv > tenghai.dict
,si⁵,,,,鰣,,,,,dieghv > tenghai.dict
,si⁵,,,,匙,,,,,dieghv > tenghai.dict
,si⁶,,,,氏,,,,,dieghv > tenghai.dict
,si⁶,,,,侍,,,,,dieghv > tenghai.dict
,si⁶,,,,峙,,,,,dieghv > tenghai.dict
,si⁶,,,,恃,,,,,dieghv > tenghai.dict
,si⁶,,,,是,,,,,dieghv > tenghai.dict
,si⁶,,,,蒔,,,,,dieghv > tenghai.dict
,si⁶,,,,視,,,,,dieghv > tenghai.dict
,si⁷,,,,示,,,,,dieghv > tenghai.dict
,si⁷,,,,誓,,,,,dieghv > tenghai.dict
,si⁷,,,,視,,,,,dieghv > tenghai.dict
,si⁷,,,,逝,,,,,dieghv > tenghai.dict
,si⁷,,,,豉,,,,,dieghv > tenghai.dict
,si⁷,,,,筮,,,,,dieghv > tenghai.dict
,si⁷,,,,噬,,,,,dieghv > tenghai.dict
,sih⁸,,,,蝕,,,,,dieghv > tenghai.dict
,sih⁸,,,,食,,,,,dieghv > tenghai.dict
,rih⁴,,,,讋,,,,,dieghv > tenghai.dict
,ri⁵,,,,兒,,,,,dieghv > tenghai.dict
,ri⁷,,,,二,,,,,dieghv > tenghai.dict
,ri⁷,,,,寺,,,,,dieghv > tenghai.dict
,ri⁷,,,,字,,,,,dieghv > tenghai.dict
,ri⁷,,,,牸,,,,,dieghv > tenghai.dict
,ri⁷,,,,佴,,,,,dieghv > tenghai.dict
,ri⁷,,,,刵,,,,,dieghv > tenghai.dict
,ri⁷,,,,珥,,,,,dieghv > tenghai.dict
,ri⁷,,,,餌,,,,,dieghv > tenghai.dict
,rih⁸,,,,廿,,,,,dieghv > tenghai.dict
,rih⁸,,,,念,,,,,dieghv > tenghai.dict
,u¹,,,,污,,,,,dieghv > tenghai.dict
,u¹,,,,嗚,,,,,dieghv > tenghai.dict
,u¹,,,,呼,,,,,dieghv > tenghai.dict
,u¹,,,,于,,,,,dieghv > tenghai.dict
,u¹,,,,吁,,,,,dieghv > tenghai.dict
,u¹,,,,邘,,,,,dieghv > tenghai.dict
,u¹,,,,圩,,,,,dieghv > tenghai.dict
,u¹,,,,圬,,,,,dieghv > tenghai.dict
,u¹,,,,捂,,,,,dieghv > tenghai.dict
,u¹,,,,鳥,,,,,dieghv > tenghai.dict
,u¹,,,,洿,,,,,dieghv > tenghai.dict
,u¹,,,,盂,,,,,dieghv > tenghai.dict
,u¹,,,,雩,,,,,dieghv > tenghai.dict
,u¹,,,,盱,,,,,dieghv > tenghai.dict
,u¹,,,,竽,,,,,dieghv > tenghai.dict
,u¹,,,,紆,,,,,dieghv > tenghai.dict
,u¹,,,,訏,,,,,dieghv > tenghai.dict
,u¹,,,,鄔,,,,,dieghv > tenghai.dict
,u¹,,,,迂,,,,,dieghv > tenghai.dict
,u²,,,,羽,,,,,dieghv > tenghai.dict
,u²,,,,宇,,,,,dieghv > tenghai.dict
,u²,,,,禹,,,,,dieghv > tenghai.dict
,u²,,,,詡,,,,,dieghv > tenghai.dict
,u²,,,,齵,,,,,dieghv > tenghai.dict
,u³,,,,塢,,,,,dieghv > tenghai.dict
,u³,,,,惡,,,,,dieghv > tenghai.dict
,u³,,,,堊,,,,,dieghv > tenghai.dict
,u³,,,,焐,,,,,dieghv > tenghai.dict
,u⁵,,,,娛,,,,,dieghv > tenghai.dict
,u⁵,,,,牾,,,,,dieghv > tenghai.dict
,u⁵,,,,吾,,,,,dieghv > tenghai.dict
,u⁵,,,,圄,,,,,dieghv > tenghai.dict
,u⁵,,,,浯,,,,,dieghv > tenghai.dict
,u⁵,,,,痦,,,,,dieghv > tenghai.dict
,u⁵,,,,鼯,,,,,dieghv > tenghai.dict
,u⁵,,,,齬,,,,,dieghv > tenghai.dict
,u⁵,,,,郚,,,,,dieghv > tenghai.dict
,u⁶,,,,有,,,,,dieghv > tenghai.dict
,u⁶,,,,銪,,,,,dieghv > tenghai.dict
,bu¹,,,,逋,,,,,dieghv > tenghai.dict
,bu¹,,,,酺,,,,,dieghv > tenghai.dict
,bu¹,,,,晡,,,,,dieghv > tenghai.dict
,bu³,,,,富,,,,,dieghv > tenghai.dict
,bu³,,,,布,,,,,dieghv > tenghai.dict
,bu³,,,,佈,,,,,dieghv > tenghai.dict
,bu³,,,,怖,,,,,dieghv > tenghai.dict
,bu⁵,,,,瓠,,,,,dieghv > tenghai.dict
,bu⁵,,,,煲,,,,,dieghv > tenghai.dict
,bu⁶,,,,哺,,,,,dieghv > tenghai.dict
,bu⁶,,,,捕,,,,,dieghv > tenghai.dict
,puh⁴,,,,噗,,,,,dieghv > tenghai.dict
,pu⁵,,,,涪,,,,,dieghv > tenghai.dict
,pu⁵,,,,莆,,,,,dieghv > tenghai.dict
,pu⁵,,,,菩,,,,,dieghv > tenghai.dict
,pu⁵,,,,葡,,,,,dieghv > tenghai.dict
,pu⁵,,,,蒱,,,,,dieghv > tenghai.dict
,pu⁵,,,,蒲,,,,,dieghv > tenghai.dict
,pu⁵,,,,蜉,,,,,dieghv > tenghai.dict
,pu⁵,,,,浮,,,,,dieghv > tenghai.dict
,bhu²,,,,侮,,,,,dieghv > tenghai.dict
,bhu²,,,,武,,,,,dieghv > tenghai.dict
,bhu²,,,,嫵,,,,,dieghv > tenghai.dict
,bhu²,,,,撫,,,,,dieghv > tenghai.dict
,bhu²,,,,憮,,,,,dieghv > tenghai.dict
,bhu²,,,,舞,,,,,dieghv > tenghai.dict
,bhu²,,,,碔,,,,,dieghv > tenghai.dict
,bhu²,,,,鵡,,,,,dieghv > tenghai.dict
,bhu⁵,,,,蕪,,,,,dieghv > tenghai.dict
,bhu⁵,,,,巫,,,,,dieghv > tenghai.dict
,bhu⁵,,,,廡,,,,,dieghv > tenghai.dict
,bhu⁵,,,,誣,,,,,dieghv > tenghai.dict
,bhu⁶,,,,務,,,,,dieghv > tenghai.dict
,bhu⁶,,,,婺,,,,,dieghv > tenghai.dict
,bhu⁶,,,,騖,,,,,dieghv > tenghai.dict
,bhu⁶,,,,鶩,,,,,dieghv > tenghai.dict
,bhu⁷,,,,霧,,,,,dieghv > tenghai.dict
,du¹,,,,株,,,,,dieghv > tenghai.dict
,du¹,,,,姝,,,,,dieghv > tenghai.dict
,du¹,,,,嘟,,,,,dieghv > tenghai.dict
,du¹,,,,誅,,,,,dieghv > tenghai.dict
,du¹,,,,蛛,,,,,dieghv > tenghai.dict
,du²,,,,賭,,,,,dieghv > tenghai.dict
,du²,,,,楮,,,,,dieghv > tenghai.dict
,du²,,,,堵,,,,,dieghv > tenghai.dict
,du²,,,,睹,,,,,dieghv > tenghai.dict
,du³,,,,著,,,,,dieghv > tenghai.dict
,du⁵,,,,櫥,,,,,dieghv > tenghai.dict
,du⁵,,,,躕,,,,,dieghv > tenghai.dict
,tuh⁴,,,,腯,,,,,dieghv > tenghai.dict
,tu⁵,,,,荼,,,,,dieghv > tenghai.dict
,tu⁵,,,,途,,,,,dieghv > tenghai.dict
,tu⁵,,,,搽,,,,,dieghv > tenghai.dict
,tu⁵,,,,圖,,,,,dieghv > tenghai.dict
,tu⁵,,,,儲,,,,,dieghv > tenghai.dict
,tu⁵,,,,塗,,,,,dieghv > tenghai.dict
,tu⁵,,,,徒,,,,,dieghv > tenghai.dict
,tu⁵,,,,涂,,,,,dieghv > tenghai.dict
,tu⁵,,,,躇,,,,,dieghv > tenghai.dict
,tu⁵,,,,酴,,,,,dieghv > tenghai.dict
,lu¹,,,,嘍,,,,,dieghv > tenghai.dict
,lu¹,,,,夵,,,,,dieghv > tenghai.dict
,lu¹,,,,摟,,,,,dieghv > tenghai.dict
,lu²,,,,嚕,,,,,dieghv > tenghai.dict
,lu²,,,,僂,,,,,dieghv > tenghai.dict
,lu²,,,,屢,,,,,dieghv > tenghai.dict
,lu²,,,,擄,,,,,dieghv > tenghai.dict
,lu²,,,,櫓,,,,,dieghv > tenghai.dict
,lu²,,,,氌,,,,,dieghv > tenghai.dict
,lu²,,,,褸,,,,,dieghv > tenghai.dict
,lu²,,,,魯,,,,,dieghv > tenghai.dict
,lu²,,,,塿,,,,,dieghv > tenghai.dict
,lu²,,,,簍,,,,,dieghv > tenghai.dict
,lu²,,,,縷,,,,,dieghv > tenghai.dict
,lu²,,,,蔞,,,,,dieghv > tenghai.dict
,lu²,,,,虜,,,,,dieghv > tenghai.dict
,lu²,,,,鑥,,,,,dieghv > tenghai.dict
,lu⁵,,,,婁,,,,,dieghv > tenghai.dict
,lu⁵,,,,僂,,,,,dieghv > tenghai.dict
,lu⁵,,,,盧,,,,,dieghv > tenghai.dict
,lu⁵,,,,嶁,,,,,dieghv > tenghai.dict
,lu⁵,,,,廬,,,,,dieghv > tenghai.dict
,lu⁵,,,,摟,,,,,dieghv > tenghai.dict
,lu⁵,,,,櫨,,,,,dieghv > tenghai.dict
,lu⁵,,,,瀘,,,,,dieghv > tenghai.dict
,lu⁵,,,,臚,,,,,dieghv > tenghai.dict
,lu⁵,,,,轆,,,,,dieghv > tenghai.dict
,lu⁵,,,,瞜,,,,,dieghv > tenghai.dict
,lu⁵,,,,轤,,,,,dieghv > tenghai.dict
,lu⁵,,,,鏤,,,,,dieghv > tenghai.dict
,lu⁵,,,,顱,,,,,dieghv > tenghai.dict
,lu⁵,,,,髏,,,,,dieghv > tenghai.dict
,lu⁵,,,,鸕,,,,,dieghv > tenghai.dict
,lu⁵,,,,蔞,,,,,dieghv > tenghai.dict
,lu⁵,,,,蘆,,,,,dieghv > tenghai.dict
,lu⁵,,,,螻,,,,,dieghv > tenghai.dict
,lu⁶,,,,賂,,,,,dieghv > tenghai.dict
,lu⁶,,,,潞,,,,,dieghv > tenghai.dict
,lu⁶,,,,珞,,,,,dieghv > tenghai.dict
,lu⁶,,,,鷺,,,,,dieghv > tenghai.dict
,gu¹,,,,咕,,,,,dieghv > tenghai.dict
,gu¹,,,,痀,,,,,dieghv > tenghai.dict
,gu¹,,,,佝,,,,,dieghv > tenghai.dict
,gu¹,,,,鴝,,,,,dieghv > tenghai.dict
,gu¹,,,,岣,,,,,dieghv > tenghai.dict
,gu¹,,,,劬,,,,,dieghv > tenghai.dict
,gu¹,,,,辜,,,,,dieghv > tenghai.dict
,gu¹,,,,軲,,,,,dieghv > tenghai.dict
,gu¹,,,,龜,,,,,dieghv > tenghai.dict
,gu¹,,,,呱,,,,,dieghv > tenghai.dict
,gu¹,,,,骷,,,,,dieghv > tenghai.dict
,gu¹,,,,蛄,,,,,dieghv > tenghai.dict
,gu²,,,,久,,,,,dieghv > tenghai.dict
,gu²,,,,盬,,,,,dieghv > tenghai.dict
,gu²,,,,瞽,,,,,dieghv > tenghai.dict
,gu²,,,,罟,,,,,dieghv > tenghai.dict
,gu²,,,,蠱,,,,,dieghv > tenghai.dict
,gu²,,,,詁,,,,,dieghv > tenghai.dict
,gu²,,,,賈,,,,,dieghv > tenghai.dict
,gu²,,,,韭,,,,,dieghv > tenghai.dict
,gu²,,,,嘏,,,,,dieghv > tenghai.dict
,gu³,,,,句,,,,,dieghv > tenghai.dict
,gu³,,,,崮,,,,,dieghv > tenghai.dict
,gu³,,,,固,,,,,dieghv > tenghai.dict
,gu³,,,,故,,,,,dieghv > tenghai.dict
,gu³,,,,泃,,,,,dieghv > tenghai.dict
,gu³,,,,灸,,,,,dieghv > tenghai.dict
,gu³,,,,顧,,,,,dieghv > tenghai.dict
,gu³,,,,痼,,,,,dieghv > tenghai.dict
,gu³,,,,錮,,,,,dieghv > tenghai.dict
,gu⁶,,,,具,,,,,dieghv > tenghai.dict
,gu⁶,,,,懼,,,,,dieghv > tenghai.dict
,gu⁶,,,,埧,,,,,dieghv > tenghai.dict
,gu⁶,,,,俱,,,,,dieghv > tenghai.dict
,gu⁶,,,,犋,,,,,dieghv > tenghai.dict
,gu⁶,,,,舅,,,,,dieghv > tenghai.dict
,gu⁶,,,,颶,,,,,dieghv > tenghai.dict
,gu⁶,,,,鵙,,,,,dieghv > tenghai.dict
,gu⁷,,,,舊,,,,,dieghv > tenghai.dict
,gu⁷,,,,故,,,,,dieghv > tenghai.dict
,ku¹,,,,區,,,,,dieghv > tenghai.dict
,ku¹,,,,佉,,,,,dieghv > tenghai.dict
,ku¹,,,,刳,,,,,dieghv > tenghai.dict
,ku¹,,,,坵,,,,,dieghv > tenghai.dict
,ku¹,,,,傴,,,,,dieghv > tenghai.dict
,ku¹,,,,嶇,,,,,dieghv > tenghai.dict
,ku¹,,,,拘,,,,,dieghv > tenghai.dict
,ku¹,,,,祛,,,,,dieghv > tenghai.dict
,ku¹,,,,摳,,,,,dieghv > tenghai.dict
,ku¹,,,,樞,,,,,dieghv > tenghai.dict
,ku¹,,,,胠,,,,,dieghv > tenghai.dict
,ku¹,,,,袪,,,,,dieghv > tenghai.dict
,ku¹,,,,軀,,,,,dieghv > tenghai.dict
,ku¹,,,,邱,,,,,dieghv > tenghai.dict
,ku¹,,,,駒,,,,,dieghv > tenghai.dict
,ku¹,,,,驅,,,,,dieghv > tenghai.dict
,ku¹,,,,朐,,,,,dieghv > tenghai.dict
,ku¹,,,,瞘,,,,,dieghv > tenghai.dict
,kuh⁴,,,,窟,,,,,dieghv > tenghai.dict
,ku⁶,,,,臼,,,,,dieghv > tenghai.dict
,ku⁶,,,,桕,,,,,dieghv > tenghai.dict
,ghu⁵,,,,牛,,,,,dieghv > tenghai.dict
,hu¹,,,,夫,,,,,dieghv > tenghai.dict
,hu¹,,,,砆,,,,,dieghv > tenghai.dict
,hu¹,,,,乎,,,,,dieghv > tenghai.dict
,hu¹,,,,呼,,,,,dieghv > tenghai.dict
,hu¹,,,,伕,,,,,dieghv > tenghai.dict
,hu¹,,,,滹,,,,,dieghv > tenghai.dict
,hu¹,,,,桴,,,,,dieghv > tenghai.dict
,hu¹,,,,俘,,,,,dieghv > tenghai.dict
,hu¹,,,,嘑,,,,,dieghv > tenghai.dict
,hu¹,,,,孚,,,,,dieghv > tenghai.dict
,hu¹,,,,腐,,,,,dieghv > tenghai.dict
,hu¹,,,,孵,,,,,dieghv > tenghai.dict
,hu¹,,,,敷,,,,,dieghv > tenghai.dict
,hu¹,,,,罅,,,,,dieghv > tenghai.dict
,hu¹,,,,枹,,,,,dieghv > tenghai.dict
,hu¹,,,,膚,,,,,dieghv > tenghai.dict
,hu¹,,,,莩,,,,,dieghv > tenghai.dict
,hu¹,,,,虖,,,,,dieghv > tenghai.dict
,hu¹,,,,衭,,,,,dieghv > tenghai.dict
,hu¹,,,,趺,,,,,dieghv > tenghai.dict
,hu¹,,,,跗,,,,,dieghv > tenghai.dict
,hu¹,,,,郛,,,,,dieghv > tenghai.dict
,hu¹,,,,蜉,,,,,dieghv > tenghai.dict
,hu¹,,,,鄜,,,,,dieghv > tenghai.dict
,hu¹,,,,鈇,,,,,dieghv > tenghai.dict
,hu¹,,,,麩,,,,,dieghv > tenghai.dict
,hu²,,,,府,,,,,dieghv > tenghai.dict
,hu²,,,,栩,,,,,dieghv > tenghai.dict
,hu²,,,,俯,,,,,dieghv > tenghai.dict
,hu²,,,,頫,,,,,dieghv > tenghai.dict
,hu²,,,,父,,,,,dieghv > tenghai.dict
,hu²,,,,釜,,,,,dieghv > tenghai.dict
,hu²,,,,滏,,,,,dieghv > tenghai.dict
,hu²,,,,腑,,,,,dieghv > tenghai.dict
,hu²,,,,甫,,,,,dieghv > tenghai.dict
,hu²,,,,滸,,,,,dieghv > tenghai.dict
,hu³,,,,附,,,,,dieghv > tenghai.dict
,hu³,,,,付,,,,,dieghv > tenghai.dict
,hu³,,,,拊,,,,,dieghv > tenghai.dict
,hu³,,,,仆,,,,,dieghv > tenghai.dict
,hu³,,,,傅,,,,,dieghv > tenghai.dict
,hu³,,,,副,,,,,dieghv > tenghai.dict
,hu³,,,,咐,,,,,dieghv > tenghai.dict
,hu³,,,,駙,,,,,dieghv > tenghai.dict
,hu³,,,,訃,,,,,dieghv > tenghai.dict
,hu³,,,,賦,,,,,dieghv > tenghai.dict
,hu³,,,,賻,,,,,dieghv > tenghai.dict
,hu³,,,,赴,,,,,dieghv > tenghai.dict
,huh⁴,,,,欻,,,,,dieghv > tenghai.dict
,hu⁵,,,,互,,,,,dieghv > tenghai.dict
,hu⁵,,,,壺,,,,,dieghv > tenghai.dict
,hu⁵,,,,扶,,,,,dieghv > tenghai.dict
,hu⁵,,,,蚨,,,,,dieghv > tenghai.dict
,hu⁵,,,,餬,,,,,dieghv > tenghai.dict
,hu⁵,,,,鬍,,,,,dieghv > tenghai.dict
,hu⁵,,,,鳧,,,,,dieghv > tenghai.dict
,hu⁵,,,,鶘,,,,,dieghv > tenghai.dict
,hu⁵,,,,狐,,,,,dieghv > tenghai.dict
,hu⁵,,,,猢,,,,,dieghv > tenghai.dict
,hu⁵,,,,瑚,,,,,dieghv > tenghai.dict
,hu⁵,,,,胡,,,,,dieghv > tenghai.dict
,hu⁵,,,,符,,,,,dieghv > tenghai.dict
,hu⁵,,,,糊,,,,,dieghv > tenghai.dict
,hu⁵,,,,弧,,,,,dieghv > tenghai.dict
,hu⁵,,,,芙,,,,,dieghv > tenghai.dict
,hu⁵,,,,苻,,,,,dieghv > tenghai.dict
,hu⁵,,,,蝴,,,,,dieghv > tenghai.dict
,hu⁶,,,,負,,,,,dieghv > tenghai.dict
,hu⁶,,,,冱,,,,,dieghv > tenghai.dict
,hu⁶,,,,沍,,,,,dieghv > tenghai.dict
,hu⁶,,,,婦,,,,,dieghv > tenghai.dict
,hu⁶,,,,怙,,,,,dieghv > tenghai.dict
,hu⁶,,,,岵,,,,,dieghv > tenghai.dict
,hu⁶,,,,鄠,,,,,dieghv > tenghai.dict
,hu⁶,,,,扈,,,,,dieghv > tenghai.dict
,hu⁶,,,,護,,,,,dieghv > tenghai.dict
,hu⁶,,,,蝜,,,,,dieghv > tenghai.dict
,hu⁶,,,,輔,,,,,dieghv > tenghai.dict
,hu⁶,,,,酗,,,,,dieghv > tenghai.dict
,hu⁶,,,,阜,,,,,dieghv > tenghai.dict
