puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,za¹,,,,咤,,,,,dieghv > suantau.dict
,za¹,,,,吒,,,,,dieghv > suantau.dict
,za¹,,,,嗟,,,,,dieghv > suantau.dict
,za¹,,,,喳,,,,,dieghv > suantau.dict
,za¹,,,,揸,,,,,dieghv > suantau.dict
,za¹,,,,槎,,,,,dieghv > suantau.dict
,za¹,,,,茬,,,,,dieghv > suantau.dict
,za¹,,,,查,,,,,dieghv > suantau.dict
,za¹,,,,楂,,,,,dieghv > suantau.dict
,za¹,,,,猹,,,,,dieghv > suantau.dict
,za¹,,,,侘,,,,,dieghv > suantau.dict
,za¹,,,,碴,,,,,dieghv > suantau.dict
,za¹,,,,渣,,,,,dieghv > suantau.dict
,za¹,,,,溠,,,,,dieghv > suantau.dict
,za¹,,,,瘥,,,,,dieghv > suantau.dict
,za¹,,,,皻,,,,,dieghv > suantau.dict
,za¹,,,,齇,,,,,dieghv > suantau.dict
,za¹,,,,餷,,,,,dieghv > suantau.dict
,za¹,,,,蹉,,,,,dieghv > suantau.dict
,za¹,,,,髽,,,,,dieghv > suantau.dict
,za²,,,,蚤,,,,,dieghv > suantau.dict
,za²,,,,早,,,,,dieghv > suantau.dict
,za²,,,,昔,,,,,dieghv > suantau.dict
,za²,,,,昨,,,,,dieghv > suantau.dict
,za²,,,,痄,,,,,dieghv > suantau.dict
,za³,,,,乍,,,,,dieghv > suantau.dict
,za³,,,,咋,,,,,dieghv > suantau.dict
,za³,,,,怍,,,,,dieghv > suantau.dict
,za³,,,,怎,,,,,dieghv > suantau.dict
,za³,,,,榨,,,,,dieghv > suantau.dict
,za³,,,,搾,,,,,dieghv > suantau.dict
,za³,,,,窄,,,,,dieghv > suantau.dict
,za³,,,,炸,,,,,dieghv > suantau.dict
,za³,,,,柞,,,,,dieghv > suantau.dict
,za³,,,,蚱,,,,,dieghv > suantau.dict
,za³,,,,砟,,,,,dieghv > suantau.dict
,za³,,,,詐,,,,,dieghv > suantau.dict
,za³,,,,鮓,,,,,dieghv > suantau.dict
,zah⁴,,,,𠷿,,,,,dieghv > suantau.dict
,zah⁸,,,,卡,,,,,dieghv > suantau.dict
,zah⁸,,,,柵,,,,,dieghv > suantau.dict
,zah⁸,,,,炸,,,,,dieghv > suantau.dict
,zah⁸,,,,閘,,,,,dieghv > suantau.dict
,ca¹,,,,差,,,,,dieghv > suantau.dict
,ca¹,,,,岔,,,,,dieghv > suantau.dict
,ca¹,,,,嵯,,,,,dieghv > suantau.dict
,ca¹,,,,搓,,,,,dieghv > suantau.dict
,ca¹,,,,叉,,,,,dieghv > suantau.dict
,ca¹,,,,衩,,,,,dieghv > suantau.dict
,ca¹,,,,杈,,,,,dieghv > suantau.dict
,ca¹,,,,䟕,,,,,dieghv > suantau.dict
,ca¹,,,,汊,,,,,dieghv > suantau.dict
,ca²,,,,炒,,,,,dieghv > suantau.dict
,ca³,,,,詫,,,,,dieghv > suantau.dict
,ca³,,,,蹅,,,,,dieghv > suantau.dict
,ca³,,,,礤,,,,,dieghv > suantau.dict
,ca³,,,,姹,,,,,dieghv > suantau.dict
,ca³,,,,奼,,,,,dieghv > suantau.dict
