puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,tiàm-bīn,tiàm-bīn,,店面,,,,店面、商店,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koaⁿ-oân,kuann-uân,,官員,,,,官吏、官員、官僚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiàm-oân,tiàm-uân,,店員,,,,伙計、店員、夥計,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tī-sî,tī-sî,,底時,,,,何時,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tēng-àn,tīng-àn,,定案,,,,定案、定讞,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chong-sû,tsong-sû,,宗祠,,,,宗祠、家廟、祖產、祠堂,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiāⁿ-chò,tiānn-tsò,,定做,,,,訂做,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiāⁿ-chòe,tiānn-tsuè,,定做,,,,訂做,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chong-kàu,tsong-kàu,,宗教,,,,宗教,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,té-sè,té-sè,,底細,,,,內情、底細、實情,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tóe-sòe,tué-suè,,底細,,,,內情、底細、實情,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ko͘-toaⁿ,koo-tuann,,孤單,,,,孤單、寂寞,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koaⁿ-tiûⁿ,kuann-tiûnn,,官場,,,,官場、政治界,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tēng-kî,tīng-kî,,定期,,,,定期,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,oán-jiân,uán-jiân,,宛然,,,,好比、好像、彷彿、儼然,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,oán-liân,uán-liân,,宛然,,,,好比、好像、彷彿、儼然,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiāⁿ-tio̍h,tiānn-tio̍h,,定著,,,,一定、決定、絕對、穩重,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tī-tang-sî,tī-tang-sî,,底當時,,,,在何時,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kùi-cheh,kuì-tseh,,季節,,,,季節、時節,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kùi-choeh,kuì-tsueh,,季節,,,,季節、時節,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tēng-chōe,tīng-tsuē,,定罪,,,,定罪,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,té-tì,té-tì,,底蒂,,,,身世背景、來歷、底、底細、背景、根蒂,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tóe-tì,tué-tì,,底蒂,,,,身世背景、來歷、底、底細、背景、根蒂,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiàm-hō,tiàm-hō,,店號,,,,店名,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koaⁿ-ōe,kuann-uē,,官話,,,,官腔、官話、國語,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hēng-ūn,hīng-ūn,,幸運,,,,好運、好運氣、幸運,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koaⁿ-liâu,kuann-liâu,,官僚,,,,官吏、官員、官僚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hēng-hok,hīng-hok,,幸福,,,,幸福,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiāⁿ-gîn,tiānn-gîn,,定銀,,,,定金、前金、訂金,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiāⁿ-gûn,tiānn-gûn,,定銀,,,,定金、前金、訂金,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tēng-kè,tīng-kè,,定價,,,,定價,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ko͘-ta̍k,koo-ta̍k,,孤獨,,,,孤僻、寡合,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ko͘-to̍k,koo-to̍k,,孤獨,,,,孤單、孤獨,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chong-chhin,tsong-tshin,,宗親,,,,宗親,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiàm-thâu,tiàm-thâu,,店頭,,,,店面、商店,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiàm-thâu-ke,tiàm-thâu-ke,,店頭家,,,,老板、老闆、店主、店東,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koaⁿ-chit,kuann-tsit,,官職,,,,官職,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,keⁿ[白],kenn[白],,庚,,,,庚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kiⁿ[白],kinn[白],,庚,,,,庚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,keng[文],king[文],,庚,,,,庚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hú,hú,,府,,,,府,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhiân,tshiân,,延,,,,延,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,he[替],he[替],,彼,,,,那,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit[替],hit[替],,彼,,,,那,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,éng[白],íng[白],,往,,,,往,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng[文],óng[文],,往,,,,往,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiám[替],thiám[替],,忝,,,,疲累、慘、嚴重,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiong,tiong,,忠,,,,忠,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liām,liām,,念,,,,念,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kō͘[替],kōo[替],,怙,,,,依靠、靠、憑藉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèng[文],sìng[文],,性,,,,性,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koài[文],kuài[文],,怪,,,,怪,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kòe[白],kuè[白],,怪,,,,怪,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hò͘,hòo,,戽,,,,汲、戽、潑,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-chi̍t-ji̍t,hit-tsi̍t-ji̍t,,彼一日,,,,那天,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-chi̍t-li̍t,hit-tsi̍t-li̍t,,彼一日,,,,那天,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koài--lâng,kuài--lâng,,怪人,,,,怪罪別人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koài-lâng,kuài-lâng,,怪人,,,,怪人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit ê,hit ê,,彼个,,,,那個,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-ji̍t,óng-ji̍t,,往日,,,,已往、以往、以前、往日、昔日、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-li̍t,óng-li̍t,,往日,,,,已往、以往、以前、往日、昔日、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koài-chhiú,kuài-tshiú,,怪手,,,,挖土機、推土機、鏟土機,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hò͘-táu,hòo-táu,,戽斗,,,,戽斗,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hò͘-chúi,hòo-tsuí,,戽水,,,,引水灌溉、潑水、灑水,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hò͘-táu--ê,hòo-táu--ê,,戽斗的,,,,下巴長、戽斗,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit pêng,hit pîng,,彼爿,,,,那方、那端、那頭、那邊,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-seng,óng-sing,,往生,,,,去世、死、死亡、往生、過世、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-hôe--ê,óng-huê--ê,,往回的,,,,來回的,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-hê--ê,óng-hê--ê,,往回的,,,,來回的,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-nî,óng-nî,,往年,,,,已往、以往、以前、往年、昔日、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèng-tē,sìng-tē,,性地,,,,性情、脾氣,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèng-tōe,sìng-tuē,,性地,,,,性情、脾氣,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hò͘-sia̍h,hòo-sia̍h,,戽杓,,,,水瓢、杓子、戽斗,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koài-sū,kuài-sū,,怪事,,,,怪事,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liām-chiù,liām-tsiù,,念咒,,,,念咒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèⁿ-miā,sènn-miā,,性命,,,,生命、壽命,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sìⁿ-miā,sìnn-miā,,性命,,,,生命、壽命,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,iân-chhiân,iân-tshiân,,延延,,,,遲延,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,éng-éng,íng-íng,,往往,,,,時常、常常、經常,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khò͘-khò͘,khòo-khòo,,怐怐,,,,心不在焉、呆、呆呆的、呆傻、呆滯、呆頭呆腦的、笨笨的、傻、傻傻的、愚笨、愚蠢、憨憨的,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phēⁿ-phēⁿ-chhoán,phēnn-phēnn-tshuán,,怦怦喘,,,,大口喘氣、呼吸急促、氣喘吁吁、氣喘如牛、喘不過氣、喘噓噓,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiong-ti̍t,tiong-ti̍t,,忠直,,,,老實、坦率、忠直、忠厚、憨厚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiong-hō͘,tiong-hōo,,忠厚,,,,老實、忠厚、憨厚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,Hú-siâⁿ,Hú-siânn,,府城,,,,府城,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-sî,hit-sî,,彼時,,,,那時、那陣子、當時,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,éng-sî,íng-sî,,往時,,,,以往、以前、早先、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèng-keh,sìng-keh,,性格,,,,性格、特性,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liām-chu,liām-tsu,,念珠,,,,佛珠、念珠、數珠,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-chām,hit-tsām,,彼站,,,,那個時候、那時、那陣子、當時,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-chūn,hit-tsūn,,彼陣,,,,那個時候、那時、那陣子、當初、當時,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,óng-ho̍k,óng-ho̍k,,往復,,,,來回、往返、往復,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit khoán,hit khuán,,彼款,,,,那樣,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hut-jiân,hut-jiân,,忽然,,,,不小心、冷不防、忽然、突然、猝然,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hut-liân,hut-liân,,忽然,,,,不小心、冷不防、忽然、突然、猝然,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-tah,hit-tah,,彼搭,,,,那裡、那麼、彼處,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liām-keng,liām-king,,念經,,,,念經、誦經,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-lō,hit-lō,,彼號,,,,那種,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-jiah,hit-jiah,,彼跡,,,,那裡,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-liah,hit-liah,,彼跡,,,,那裡,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,éng-kòe,íng-kuè,,往過,,,,以往、以前、早先、昔日、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,éng-kè,íng-kè,,往過,,,,以往、以前、早先、昔日、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèng-chit,sìng-tsit,,性質,,,,本質、性質、特質,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,iân-tî,iân-tî,,延遲,,,,延後、延遲、耽誤,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit-thâu,hit-thâu,,彼頭,,,,那方、那端、那頭、那邊,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiám-thâu,thiám-thâu,,忝頭,,,,疲累、慘、嚴重,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hit pái,hit pái,,彼擺,,,,上次、那次、那時、那陣子、前回,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,éng-pái,íng-pái,,往擺,,,,以往、以前、早先、昔日、從前、過去,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sèng-phiah,sìng-phiah,,性癖,,,,個性、癖好、癖性,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koài-phiah,kuài-phiah,,怪癖,,,,怪癖,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pâng[白],pâng[白],,房,,,,房,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pông[文],pông[文],,房,,,,房,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,só͘,sóo,,所,,,,所,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sîn[白],sîn[白],,承,,,,承、接,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sêng[文],sîng[文],,承,,,,承、接續、領受、擔當,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phiaⁿ,phiann,,抨,,,,扔、丟、摔,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phi,phi,,披,,,,披、晾曬,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phō[白],phō[白],,抱,,,,收養、抱,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,boah,buah,,抹,,,,打、抹、塗、塗抹、搓、摸、撫,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ah[白],ah[白],,押,,,,押,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiu,thiu,,抽,,,,抽,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh,khioh,,抾,,,,撿,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bín,bín,,抿,,,,刷、刷子,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hut[替],hut[替],,拂,,,,蠻幹,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tú,tú,,拄,,,,抵、剛、遇、撞,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiah,thiah,,拆,,,,拆、撕,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liam,liam,,拈,,,,捕捉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ni,ni,,拈,,,,用手指取物、拈,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hú[替],hú[替],,拊,,,,拭、脯、擦、鬆,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pha[白],pha[白],,拋,,,,拋,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phau[文],phau[文],,拋,,,,拋,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pōaⁿ[替],puānn[替],,拌,,,,拍、揮,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah[白],phah[白],,拍,,,,打,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phek[文],phik[文],,拍,,,,拍,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lêng[替],lîng[替],,拎,,,,去除、抬、拉引、提,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koái,kuái,,拐,,,,拐、騙,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koāiⁿ[替],kuāinn[替],,拐,,,,拐,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khîⁿ,khînn,,拑,,,,抓住,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,poa̍h[白],pua̍h[白],,拔,,,,拔,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,poe̍h[白],pue̍h[白],,拔,,,,拔,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thoa,thua,,拖,,,,拖,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,áu,áu,,拗,,,,折、摺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,piàⁿ,piànn,,拚,,,,拚、拚命、爭鬥,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chiau[文],tsiau[文],,招,,,,招,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chio[白],tsio[白],,招,,,,招,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hòng[文],hòng[文],,放,,,,放,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng[白],pàng[白],,放,,,,放,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ōng,ōng,,旺,,,,行動迅速、旺、茂、猛,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tú-chhiāng,tú-tshiāng,,拄䢢,,,,正巧、正好、恰巧、剛好、湊巧、碰巧,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,boah-to,buah-to,,抹刀,,,,灰匙、抹刀、抹子,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-tiau,pàng-tiau,,放刁,,,,揚言威脅、製造麻煩,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tú-chiah,tú-tsiah,,拄才,,,,方才、剛才、剛剛,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-kang,pàng-kang,,放工,,,,下工、下班,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-lēng,pàng-līng,,放冗,,,,放寬、放鬆,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sîn-chúi,sîn-tsuí,,承水,,,,接水,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh-chúi,khioh-tsuí,,抾水,,,,引水、接水,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-chhiú,phah-tshiú,,拍手,,,,打手、打手心、拍手,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-pháiⁿ,phah-pháinn,,拍歹,,,,損壞、毀壞,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-chhiú,pàng-tshiú,,放手,,,,放手、鬆手,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiah-ji̍t-á,thiah-ji̍t-á,,拆日仔,,,,看吉日、擇日、擇吉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiah-li̍t-á,thiah-li̍t-á,,拆日仔,,,,看吉日、擇日、擇吉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-m̄-kìⁿ,phah-m̄-kìnn,,拍毋見,,,,丟失、丟掉、遺失,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-chhiú-chhèng,phah-tshiú-tshìng,,拍手銃,,,,手淫、自慰,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-chúi-teng,pàng-tsuí-ting,,放水燈,,,,三三兩兩、放水燈、斷斷續續,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-hóe,pàng-hué,,放火,,,,放火、縱火,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-hé,pàng-hé,,放火,,,,放火、縱火,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,só͘-í,sóo-í,,所以,,,,所以,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phi-á,phi-á,,披仔,,,,竹編用具、竹器、披仔,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bín-á,bín-á,,抿仔,,,,刷子,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tú-á-hó,tú-á-hó,,拄仔好,,,,正巧、正好、恰巧、剛好、湊巧、碰巧,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-kha-chhng,phah-kha-tshng,,拍尻川,,,,打屁股,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-chio̍h,phah-tsio̍h,,拍石,,,,打石、打製石器,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chio-seng,tsio-sing,,招生,,,,招生,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,piàⁿ-seⁿ-sí,piànn-senn-sí,,拚生死,,,,以生命相搏、賭生命,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,piàⁿ-siⁿ-sí,piànn-sinn-sí,,拚生死,,,,以生命相搏、賭生命,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-chio̍h-sai,phah-tsio̍h-sai,,拍石師,,,,石工、石匠,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,piàⁿ-seng-lí,piànn-sing-lí,,拚生理,,,,拚生意,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liam-chhân-eⁿ,liam-tshân-enn,,拈田嬰,,,,抓蜻蜓、捉蜻蜓,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liam-chhân-iⁿ,liam-tshân-inn,,拈田嬰,,,,抓蜻蜓、捉蜻蜓,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-chheⁿ-kiaⁿ,phah-tshenn-kiann,,拍生驚,,,,打草驚蛇、驚嚇,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-chhiⁿ-kiaⁿ,phah-tshinn-kiann,,拍生驚,,,,打草驚蛇、驚嚇,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-ka-la̍uh,phah-ka-la̍uh,,拍交落,,,,不見、掉落、遺失,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,só͘-chāi,sóo-tsāi,,所在,,,,地方、所在,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh-gín-á,khioh-gín-á,,抾囡仔,,,,分娩、生小孩、生育、生產、接生,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh-kiáⁿ-bú,khioh-kiánn-bú,,抾囝母,,,,助產士、助產婆、接生婆、產婆,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chio-kiáⁿ-sài,tsio-kiánn-sài,,招囝婿,,,,招女婿、招贅,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tú-hó,tú-hó,,拄好,,,,正巧、正好、恰巧、剛好、湊巧、碰巧,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiah-jī,thiah-jī,,拆字,,,,測字,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiah-lī,thiah-lī,,拆字,,,,測字,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh-jī-chóa--ê,khioh-jī-tsuá--ê,,抾字紙的,,,,拾荒者,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh-lī-chóa--ê,khioh-lī-tsuá--ê,,抾字紙的,,,,拾荒者,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-jī-ki,phah-jī-ki,,拍字機,,,,打字機,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-lī-ki,phah-lī-ki,,拍字機,,,,打字機,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,só͘-iú,sóo-iú,,所有,,,,所有、歸屬,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,só͘-ū,sóo-ū,,所有,,,,所有,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiah-chhoaⁿ,thiah-tshuann,,拆扦,,,,肉刺、指甲刺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,piàⁿ-hiat,piànn-hiat,,拚血,,,,血崩,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-hoeh,pàng-hueh,,放血,,,,放血、排血,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-huih,pàng-huih,,放血,,,,放血、排血,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-nn̄g,pàng-nn̄g,,放卵,,,,下蛋、產卵,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-eh,phah-eh,,拍呃,,,,打嗝、打飽嗝,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-phùi,pàng-phuì,,放屁,,,,吹牛、吹牛皮、吹噓、放屁、哄人、恫嚇、故說八道、胡扯、唬人、脹氣、誇口、說大話、瞎扯、嚇、騙人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pàng-phùi-tāu,pàng-phuì-tāu,,放屁豆,,,,樹豆,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,koái-lōng,kuái-lōng,,拐弄,,,,拐騙、挑撥、唆使、搬弄、煽動、誘騙、慫恿,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
