puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,chhiâ,tshiâ,,,,"decline, go down (sun, moon)",,斜,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ,tshiâ,,,,"oblique, slanting, sloping, awry, diagonal <chhia5 e5 so3N a diagonal line>",,斜,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ-bûn,tshiâ-bûn,,,,"drill or twilled cloth, herring-bone weave",,斜紋(布) 人字(布),ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ-chhek,tshiâ-tshik,,,,side at an oblique angle,,斜面,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ-gán,tshiâ-gán,,,,"strabismus, eyes that are crossed or wall-eyed",,斜眼,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ-piⁿ,tshiâ-pinn,,,,hypotenuse,,斜邊,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ-sai,tshiâ-sai,,,,decline in the west (sun),,西下,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâ-tńg,tshiâ-tńg,,,,"bank steeply (airplane, boat, etc)",,斜轉,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ,tshiánn,,,,"Please!, Please…",,請,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ,tshiánn,,,,"invite, request, treat to (dinner, cigarette, etc)",,請,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ,tshiánn,,,,pay for (a dinner or entertainment),,請,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ,tshiánn,,,,"engage (teacher, manager, etc)",,請,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ,tshiánn,,,,"invite a guest, pay for (the dinner or entertainment)",,請客,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ lí to-to chí-kàu,tshiánn lí to-to tsí-kàu,,,,"How do you do! (polite response to an introduction, literally ""Please give me plenty f instruction)",,請你多多指教,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ-mn̄g,tshiánn-mn̄g,,,,"ask (a question, politely)",,請問,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ-mn̄g,tshiánn-mn̄g,,,,"May I ask (a question), Excuse me (before a question)",,請問,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ-toh,tshiánn-toh,,,,invite (some one) to a feast,,請赴宴會,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáⁿ-thiap,tshiánn-thiap,,,,invitation card,,請帖,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàⁿ,tshiànn,,,,"hire, engage (servant, office help, laborer, etc)",,僱用,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàⁿ-ê,tshiànn-ê,,,,"amah, house-boy, maid",,佣人,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàⁿ-kang,tshiànn-kang,,,,(hire) a day laborer,,僱工,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâⁿ,tshiânn,,,,"take care of, manage properly (a household), rear and educate (a child), help out (a friend)",,照顧 撫養,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâⁿ-bé,tshiânn-bé,,,,complete properly what has been unfinished,,完成,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,dig up (turf),,"挖,",ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,embroider (with short at it-ches),,剌繡,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,knit,,織,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,make (a net),,結,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,sew(shoes),,縫,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,"stick (a pig), tattoo",,殺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,"brown (color), naked",,褐色,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,lean (meat),,瘦肉,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,poor,,貧窮,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah,tshiah,,,,"impudent, rough, shrewish (now only of a woman)",,潑辣,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-ba̍k,tshiah-ba̍k,,,,envious,,眼紅,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-ba̍k,tshiah-ba̍k,,,,annoyed (at seeing thing considered improper),,眼紅,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-bé-á,tshiah-bé-á,,,,"cork-leaf snow-bell, Styrax suberifolia",,赤尾仔,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-bé-chhiⁿ-tek-si,tshiah-bé-tshinn-tik-si,,,,"bamboo snake, red-tail snake, Taiwan bamboo viper (hemotoxic venom), Trimeresurus gramineus stejnegeri",,赤尾青竹絲,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-bī-o͘,tshiah-bī-oo,,,,"kamchatkan black-headed gull, Larus ridibundus sibiricus",,紅嘴鷗,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-chang,tshiah-tsang,,,,"golden-skinned pargo, Evynnis cardinalis",,血雕,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhaih-chiok,tshaih-tsiok,,,,"Chinese statice, Statice chinensis",,赤芍,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-chiok gûn-o͘,tshiah-tsiok gûn-oo,,,,"vege herring gull, Pacific herring gull, pink-legged herring gull, Larus argentatus vegae",,黑脊鷗,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-chhiⁿ-chhun-chhiūⁿ,tshiah-tshinn-tshun-tshiūnn,,,,"cottonstainer bug, Dysdercus megalopygus",,赤星椿象,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-chhùi,tshiah-tshuì,,,,"a kind of shellfish, Cycilina orientalis",,赤嘴,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-ge̍k,tshiah-gi̍k,,,,oriental amethyst,,紫鋼玉,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-gû,tshiah-gû,,,,"bovine draft animal, ox",,黃牛,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-hê-ko͘,tshiah-hê-koo,,,,"Japanese lobster, Nephrops japonicus",,赤蝦姑,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-heng-chhiu-soa-ah,tshiah-hing-tshiu-sua-ah,,,,"red-breasted merganser, Mergus serrator",,海秋沙,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-heng-hû,tshiah-hing-hû,,,,"widgeon, Anas penelopo",,赤頸鳧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-hiat-kiû,tshiah-hiat-kiû,,,,red blood corpuscle,,紅血球,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-hòa,tshian-huà,,,,"turn ""Red"", make or become Communist",,赤化,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-hoe,tshiah-hue,,,,"embroider, tattoo",,剌花 剌青,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-huih-á,tshiah-huih-á,,,,Glochidion dasyphyllum,,赤血仔,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-huih-á-chhiū,tshiah-huih-á-tshiū,,,,"cork-leaf snow-bell, Styrax suberifolia",,赤血仔樹,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-hû,tshiah-hû,,,,"Burrow sheldrake, Tadorna tadorna",,花鳧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-ia̍h,tshiah-ia̍h,,,,"uncomfortable or itchy (from perspiration, prickly heat, etc)",,燥癢,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-iông-kim-hoe-thâng,tshiah-iông-kim-hue-thâng,,,,"a beetle that attacks several fruit trees, Agelastica caerulea",,赤楊金花蟲,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-jī,tshiah-jī,,,,tattoo,,剌字,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kàu,tshiah-kàu,,,,"red chinquapin, Castenopsis hystrix",,鉤粟,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-keh-á,tshiah-keh-á,,,,"a large fern, Blechnum orientale",,烏毛蕨,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kēng-ah,tshiah-kīng-ah,,,,"widgeon, Anas penelope",,赤頸鳧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kēng-hû,tshiah-kīng-hû,,,,"widgeon, Anas penelope",,赤頸鳧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kî,tshiah-kî,,,,"black seabream, Sparus latus",,鳥魚宗,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kiap-tia̍p,tshiah-kiap-tia̍p,,,,"Indian painted lady, pyrameis indica",,赤蛺蝶,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kim,tshiah-kim,,,,pure gold,,純金,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kúi,tshiah-kuí,,,,"a communist, a ""Red"" (lit, ""Red devil"")",,赤魔,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kun-chhài,tshiah-kun-tshài,,,,"spinach, Spinacia oleracea",,菠菱,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kha,tshiah-kha,,,,bare feet,,赤腳,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kha-sian,tshiah-kha-sian,,,,"unlicensed doeter, quack",,密醫 蒙古大夫,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kha-tâng-kim-ku,tshiah-kha-tâng-kim-ku,,,,"a beetle that attacks several fruit trees, Agelastica caerulea",,赤腳銅金龜,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kho,tshiah-kho,,,,"Borneo evergreen chinquapin, Castanopsis kawakamii",,赤校,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kho,tshiah-kho,,,,"red bark oak, Cyclobalanopsis gilva",,赤柯,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kho,tshiah-kho,,,,"Borneo evergreen chinquapin, Castanopsis kawakamii",,赤校,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-kho,tshiah-kho,,,,"box-leaf eugenia, Syzygium buxifolium",,小葉赤蘭,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-lī,tshiah-lī,,,,amebic dysentery,,赤痢,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-lo̍k,tshiah-lo̍k,,,,"roe deer, red deer",,赤鹿,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-môa-ah,tshiah-muâ-ah,,,,"ruddy sheldrake, Cascara ferruginra",,瀆鳧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-pak-soeⁿ chhiok,tshiah-pak-suenn tshiok,,,,"Formosan varied tit, Parus varius castaneoventris",,赤腹山雀,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-pîn,tshiah-pîn,,,,"very poor, destitute",,赤貧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-pit-á,tshiah-pit-á,,,,"a kind of grunt (fish), Pomadasys furcatus",,赤筆雞魚,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-pōe-kin-hio̍h-thâng,tshiah-puē-kin-hio̍h-thâng,,,,"a beetle that attacks the rmie plant root, Neorthaea nisetroides",,赤背根葉蟲,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-phê,tshiah-phê,,,,"red bark oak, Cyclobalanopsis gilva",,赤皮,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-phê-tō͘-á-chhiū,tshiah-phê-tōo-á-tshiū,,,,"three-cupule oak, Alishan Tanoak, Pasania ternaticupula",,赤皮杜仔樹,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-sek,tshiah-sik,,,,red color,,紅色,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-sek,tshiah-sik,,,,communist,,紅色,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-sin lō͘-thé,tshiah-sin lōo-thé,,,,stark naked. Nude,,赤身露體,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-sa̍p-jī,tshiah-sa̍p-jī,,,,The Red Cross,,紅十字,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-soa-thn̂g,tshiah-sua-thn̂g,,,,brown sugar,,紅糖,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-tîn,tshiah-tîn,,,,"reed rattan, Caiamus rotang",,赤藤,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-tiok,tshiah-tiok,,,,"ruddy sheldrake, Cascara ferruginea",,瀆鳧,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-tō,tshiah-tō,,,,equator,,赤道,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-thâu-lō͘,tshiah-thâu-lōo,,,,"Chinese pond heron, Ardeola bacchus",,沼鷺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-thé,tshiah-thé,,,,"naked person, nude person",,赤身露體,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-thn̂g,tshiah-thn̂g,,,,brown sugar,,紅糖,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiah-iông,tshiah-iông,,,,"large-leaved banyan, Ficus wrightiana",,雀榕,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhia̍k,tshia̍k,,,,"palpitate (heart), start (frightened)",,跳動,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhia̍k,tshia̍k,,,,"jingle (money, keys, etc)",,跳動,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhia̍k-chhia̍k,tshia̍k-tshia̍k,,,,"jumping, palpitating",,口普通口普通,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhia̍k-chhia̍k,tshia̍k-tshia̍k,,,,noisily,,噪雜的,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam,tshiam,,,,sing (one's name),,簽,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam,tshiam,,,,"a lot (which may be cast, or drawn)",,籤,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-á,tshiam-á,,,,"a lot (which may be cast, or drawn)",,籤,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-ah,tshiam-ah,,,,"write (date, etc) in red ink on an official document",,簽押,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam chèng,tshiam tsìng,,,,apply for visa,,簽證,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-î-sò͘,tshiam-î-sòo,,,,fiber,,纖維,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-î-sò͘,tshiam-î-sòo,,,,cellulose,,纖維素,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-î-sok,tshiam-î-sok,,,,fiber tracts,,纖維束,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-iok,tshiam-iok,,,,"sign, conclude (treaty, contract, etc)",,簽約,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-jī,tshiam-jī,,,,"endorse, aign",,簽字,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-miâ,tshiam-miâ,,,,sign (one's name),,簽名,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-mô͘,tshiam-môo,,,,cilia,,纖毛,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiam-si,tshiam-si,,,,"lot, fortune (colloquial verses on slips of paper drawn by lot in temples)",,籤詩,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiám,tshiám,,,,baste (a seam),,剌,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiám,tshiám,,,,fork,,叉,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiám,tshiám,,,,thrust in (a carrying pole into a bundle of sticks),,叉子,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiám-á,tshiám-á,,,,fork,,鑇子,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàm-koân,tshiàm-kuân,,,,exceed or usurp authority,,越權,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàm-koân,tshiàm-kuân,,,,exceeding authority,,,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâm-chhiâm-lâu,tshiâm-tshiâm-lâu,,,,"flow abundantly, flow excessively",,滾滾而出,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhjiam-ho̍k-kî,tshjiam-ho̍k-kî,,,,"latent period, incubation period",,潛伏期,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian,tshian,,,,thousand,,千,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-bān,tshian-bān,,,,"absolutely, certainly (usually followed by a prohibition)",,千萬,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-chin bān-khak,tshian-tsin bān-khak,,,,very true,,千真萬確,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-chóng,tshian-tsóng,,,,captain over 1000 soldiers,,千夫長,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-chhiu,tshian-tshiu,,,,"a very long time, an eon",,千秋,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-chhiu,tshian-tshiu,,,,a swing,,鞦韆,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-chhiû bān-khó͘,tshian-tshiû bān-khóo,,,,"many troubles, many difficult experiences",,千愁萬苦,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-hong bān-kè,tshian-hong bān-kè,,,,"all sorts of schemes, every possible means",,千方萬計,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-î,tshian-î,,,,migrate,,遷移,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-jī-bûn,tshian-jī-bûn,,,,The Thousand Character Book,,千字經,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-kî-bān-koài,tshian-kî-bān-kuài,,,,very strange,,千奇百怪,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-kim,tshian-kim,,,,(your) daughter,,千金,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-kun-pu̍ih,tshian-kun-pui̍h,,,,Moghania mocrophylla,,千斤拔,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-khòng sóa-hōng,tshian-khòng suá-hōng,,,,move a grave to another place,,遷移墳墓,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-lān bān-khó͘,tshian-lān bān-khóo,,,,many troubles,,千辛萬苦,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-lí-kiàⁿ,tshian-lí-kiànn,,,,telescope,,望遠鏡,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-lí-kong,tshian-lí-kong,,,,"sericea, perennial lespedeza, Lespedeza cuneeata",,鐵掃帚,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-piàn bān-hòa,tshian-piàn bān-huà,,,,all sortts of changes,,千變萬化,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian sin bān-khó͘,tshian sin bān-khóo,,,,amny hardships,,千辛萬苦,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhian-sōa,tshian-suā,,,,migration,,遷徒,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián,tshián,,,,shallow (water),,淺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián,tshián,,,,light (color),,淺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián,tshián,,,,weak (lens),,淺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián,tshián,,,,"simple (mind), easy (to understand)",,淺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián,tshián,,,,little (experience) (ant chhim),,淺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-bêng,tshián-bîng,,,,"explain clearly, make easy to understand",,闡明,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-bêng,tshián-bîng,,,,"easy, simple (to understand)",,易懂,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-bîn,tshián-bîn,,,,sleeping lightly,,輕眠,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-ha̍k,tshián-ha̍k,,,,with little education,,學淺,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-hiān,tshián-hiān,,,,"plain and easy, simple and clear",,顯而易見,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-kiàn,tshián-kiàn,,,,of shallow understanding (ant chhim-kian3),,淺見,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-pe̍h,tshián-pe̍h,,,,"simple and clear, ""plain as day""",,明顯,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-sek-kán,tshián-sik-kán,,,,"pale thrush, pale ouzel, Turdus pallidus",,白復鶇,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-sìn,tshián-sìn,,,,of little faith (ant chhim-sin3),,信仰不夠,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-sìn,tshián-sìn,,,,gullible,,信仰不夠,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-siūⁿ,tshián-siūnn,,,,thinking shallowly or superficially,,思考不週,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhián-thoa,tshián-thua,,,,"flat slipper, zori",,拖鞋,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiân,tshiân,,,,"delay (sthg), hold (sthg) back",,延,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiân,tshiân,,,,delayed,,延,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiân-oān,tshiân-uān,,,,"delay, procrastinate",,延緩,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiân-oān,tshiân-uān,,,,delayed,,,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáng,tshiáng,,,,limp,,跛行,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiáng-kha,tshiáng-kha,,,,lame leg,,跛腳,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàng,tshiàng,,,,"call out with a loud voice (person's name, price, etc)",,唱 宣佈,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàng-chhiàng-cháu,tshiàng-tshiàng-tsáu,,,,run very quickly,,跑得很快,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiàng-tō,tshiàng-tō,,,,advocate or lead (with a new idea),,倡導,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâng,tshiâng,,,,"dash or pour (water) over, wash away (with a jet or current of water)",,沖,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâng-chāi,tshiâng-tsāi,,,,"be customery, be habitual, be unchanging",,時常,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâng-chhiâng-kún,tshiâng-tshiâng-kún,,,,boil noisily (water),,沸騰,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiâng-chhiâng-kún,tshiâng-tshiâng-kún,,,,"be in a hullabaloo, be in tumult (as a crowd in a market)",,沸騰,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiāng,tshiāng,,,,meet (someone) unexpecteldy,,碰,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiāng,tshiāng,,,,hop (as a child),,跳,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiāng-kha-ke,tshiāng-kha-ke,,,,hop on one foot,,跳房子(兒童遊戲),ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiāng-kha-ke,tshiāng-kha-ke,,,,"hopscotch (NT, of chheng2-kha-ke)",,跳房子(兒童遊戲),ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiap-tō,tshiap-tō,,,,"steal, pilfer",,竊盜,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiap-tō,tshiap-tō,,,,"1. theft, pilferage  r",,竊盜,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiap-tō,tshiap-tō,,,,"2. thief, pilfere",,竊盜,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiat,tshiat,,,,"1.cut (sthg) into pieces, cut up (usually on a board) <chhiat-chhai3: cut vegetables up>",,切,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiat,tshiat,,,,"2.cut off <pui5-bah chhiat--khi2-lai5: cut off the fat>, <tian7 chhiat-khi5-lai5: cut off the power>",,切,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiat,tshiat,,,,earnestly,,迫切,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
,,chhiat-bāng,tshiat-bāng,,,,earnestly,,切望,ChhoeTaigi > ChhoeTaigi_EmbreeTaiengSutian
