puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,ha¹,,,,哈,,,,,dieghv > riaupeng.dict
,ha³,,,,孝,,,,,dieghv > riaupeng.dict
,hah⁴,,,,哈,,,,,dieghv > riaupeng.dict
,hah⁴,,,,餄,,,,,dieghv > riaupeng.dict
,hah⁴,,,,瓣,,,,,dieghv > riaupeng.dict
,hah⁸,,,,合,,,,,dieghv > riaupeng.dict
,hah⁸,,,,鉿,,,,,dieghv > riaupeng.dict
,za¹,,,,咱,,,,,dieghv > riaupeng.dict
,za¹,,,,咤,,,,,dieghv > riaupeng.dict
,za¹,,,,吒,,,,,dieghv > riaupeng.dict
,za¹,,,,嗟,,,,,dieghv > riaupeng.dict
,za¹,,,,喳,,,,,dieghv > riaupeng.dict
,za¹,,,,揸,,,,,dieghv > riaupeng.dict
,za¹,,,,槎,,,,,dieghv > riaupeng.dict
,za¹,,,,茬,,,,,dieghv > riaupeng.dict
,za¹,,,,查,,,,,dieghv > riaupeng.dict
,za¹,,,,楂,,,,,dieghv > riaupeng.dict
,za¹,,,,猹,,,,,dieghv > riaupeng.dict
,za¹,,,,侘,,,,,dieghv > riaupeng.dict
,za¹,,,,碴,,,,,dieghv > riaupeng.dict
,za¹,,,,渣,,,,,dieghv > riaupeng.dict
,za¹,,,,溠,,,,,dieghv > riaupeng.dict
,za¹,,,,瘥,,,,,dieghv > riaupeng.dict
,za¹,,,,皻,,,,,dieghv > riaupeng.dict
,za¹,,,,齇,,,,,dieghv > riaupeng.dict
,za¹,,,,餷,,,,,dieghv > riaupeng.dict
,za¹,,,,蹉,,,,,dieghv > riaupeng.dict
,za¹,,,,髽,,,,,dieghv > riaupeng.dict
,za²,,,,蚤,,,,,dieghv > riaupeng.dict
,za²,,,,早,,,,,dieghv > riaupeng.dict
,za²,,,,昔,,,,,dieghv > riaupeng.dict
,za²,,,,昨,,,,,dieghv > riaupeng.dict
,za²,,,,痄,,,,,dieghv > riaupeng.dict
,za³,,,,乍,,,,,dieghv > riaupeng.dict
,za³,,,,咋,,,,,dieghv > riaupeng.dict
,za³,,,,怍,,,,,dieghv > riaupeng.dict
,za³,,,,怎,,,,,dieghv > riaupeng.dict
,za³,,,,榨,,,,,dieghv > riaupeng.dict
,za³,,,,搾,,,,,dieghv > riaupeng.dict
,za³,,,,窄,,,,,dieghv > riaupeng.dict
,za³,,,,炸,,,,,dieghv > riaupeng.dict
,za³,,,,柞,,,,,dieghv > riaupeng.dict
,za³,,,,蚱,,,,,dieghv > riaupeng.dict
,za³,,,,砟,,,,,dieghv > riaupeng.dict
,za³,,,,詐,,,,,dieghv > riaupeng.dict
,za³,,,,鮓,,,,,dieghv > riaupeng.dict
,zah⁴,,,,𠷿,,,,,dieghv > riaupeng.dict
,zah⁸,,,,卡,,,,,dieghv > riaupeng.dict
,zah⁸,,,,柵,,,,,dieghv > riaupeng.dict
,zah⁸,,,,炸,,,,,dieghv > riaupeng.dict
,zah⁸,,,,閘,,,,,dieghv > riaupeng.dict
,ca¹,,,,差,,,,,dieghv > riaupeng.dict
,ca¹,,,,岔,,,,,dieghv > riaupeng.dict
,ca¹,,,,嵯,,,,,dieghv > riaupeng.dict
,ca¹,,,,搓,,,,,dieghv > riaupeng.dict
,ca¹,,,,叉,,,,,dieghv > riaupeng.dict
,ca¹,,,,衩,,,,,dieghv > riaupeng.dict
,ca¹,,,,杈,,,,,dieghv > riaupeng.dict
,ca¹,,,,䟕,,,,,dieghv > riaupeng.dict
,ca¹,,,,汊,,,,,dieghv > riaupeng.dict
,ca²,,,,炒,,,,,dieghv > riaupeng.dict
,ca³,,,,詫,,,,,dieghv > riaupeng.dict
,ca³,,,,蹅,,,,,dieghv > riaupeng.dict
,ca³,,,,礤,,,,,dieghv > riaupeng.dict
,ca³,,,,姹,,,,,dieghv > riaupeng.dict
,ca³,,,,奼,,,,,dieghv > riaupeng.dict
,ca³,,,,仛,,,,,dieghv > riaupeng.dict
,cah⁴,,,,插,,,,,dieghv > riaupeng.dict
,cah⁴,,,,歃,,,,,dieghv > riaupeng.dict
,cah⁴,,,,臿,,,,,dieghv > riaupeng.dict
,cah⁴,,,,鍤,,,,,dieghv > riaupeng.dict
,ca⁵,,,,柴,,,,,dieghv > riaupeng.dict
,ca⁵,,,,垞,,,,,dieghv > riaupeng.dict
,sa¹,,,,沙,,,,,dieghv > riaupeng.dict
,sa¹,,,,筲,,,,,dieghv > riaupeng.dict
,sa¹,,,,莎,,,,,dieghv > riaupeng.dict
,sa³,,,,撒,,,,,dieghv > riaupeng.dict
,sa⁶,,,,傻,,,,,dieghv > riaupeng.dict
,sa⁶,,,,啥,,,,,dieghv > riaupeng.dict
,o¹,,,,窩,,,,,dieghv > riaupeng.dict
,o¹,,,,噢,,,,,dieghv > riaupeng.dict
,o¹,,,,啊,,,,,dieghv > riaupeng.dict
,o¹,,,,婀,,,,,dieghv > riaupeng.dict
,o¹,,,,媧,,,,,dieghv > riaupeng.dict
,o¹,,,,渦,,,,,dieghv > riaupeng.dict
,o¹,,,,呵,,,,,dieghv > riaupeng.dict
,o¹,,,,訶,,,,,dieghv > riaupeng.dict
