puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
,,,,看见恁伯公乜母仔在分碌柑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 门脚一丛梅,33
,,,,蚋蛛食飽混瓦窗,,,,,,005_Tie_Suann_Kua_Iau_Chip > 蚋蛛食飽混瓦窗,34
,,,,自細綴着父母窮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 蚋蛛食飽混瓦窗,34
,,,,也无糜飯食到飽,,,,,,005_Tie_Suann_Kua_Iau_Chip > 蚋蛛食飽混瓦窗,34
,,,,也无閑身去拉英,,,,,,005_Tie_Suann_Kua_Iau_Chip > 蚋蛛食飽混瓦窗,34
,,,,大鹅咬細鹅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,阿弟有𡚸阿兄无,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,阿弟生仔叫大伯,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,大伯听着无奈何,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,摯枝白扇对面遮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,一来怨母二怨爹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,怨我爹爹无主意,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,做事唔是这些行,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大鹅咬细鹅,34
,,,,烏云飞过白云遮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,龙眼生仔搭枝斜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,家官就是娘父母,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,自己父母靠嫂兄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,烏云飞过白云追,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,龙眼生仔搭枝垂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,家官就是娘父母,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,自己父母兄嫂随,,,,,,005_Tie_Suann_Kua_Iau_Chip > 烏云飞过白云遮,34
,,,,老牛番拖耙,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老牛番拖耙,35
,,,,老狗番吠夜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老牛番拖耙,35
,,,,老鷄番喒家,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老牛番拖耙,35
,,,,老人无錢无米难度生,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老牛番拖耙,35
,,,,雨在南山来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雨在南山来,35
,,,,雨在南山沃秀才,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雨在南山来,35
,,,,秀才无錢买雨傘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雨在南山来,35
,,,,衫笼長長幔过来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雨在南山来,35
,,,,莿仔花,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,开白白,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,后处阿娘在挨麦,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,大姑舂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,二姑簸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,红車仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,紡綫播,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,节节断,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,节节散,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,散到水缸脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,存无二尺半,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,莿仔花,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,开白白,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,后处阿娘在挨麦,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,尽管舂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,尽管簸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,阿媽裙带接面綫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,断呀断,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,带呀带,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,带到猪槽脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,烦惱猪无糠,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,烦惱鸭无卵,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,烦惱姑仔欲嫁无嫁妆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,烦惱叔仔欲娶无眠床,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,35
,,,,阿公想食瓜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,給瓜擲着嘴唇皮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,三年四年医唔好,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,三个媳妇去求杯,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,阿公想食飽,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,給飽擲着脚头乎,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,三年四年医唔好,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,三个媳妇去画符,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公想食瓜,36
,,,,阿公爱食韭菜羹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,后头韭菜还未生,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,保贺阿公食百岁,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,牵仔牵孙入書齋,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,阿公爱食韭菜湯,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,后头韭菜还未長,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,保賀阿公食百岁,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,牵,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公爱食韭菜羹,36
,,,,一钵芝兰抱在客厅边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,一日灌水一日鮮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,好个媳妇同爹媽,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,坏个媳妇同处边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,一钵芝兰抱在客厅中,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,一日灌水一日红,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,好个媳妇同爹媽,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,坏个媳妇同别人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一钵芝兰抱在客厅边,37
,,,,大嫂担籮跳过池,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,一头担籮一头嗻,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,早知姑仔命运好,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,早分留毛早梳辮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,大嫂担籮跳过溝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,一头担籮目汁流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,早知姑仔命运好,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,早分留毛早梳头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 大嫂担籮跳过池,37
,,,,鷄鸟仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,跳上椅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,伶俐媳妇会早起,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,入客厅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,摆床椅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,入灶下,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,洗碗碟,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,入房内,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,用针嗣,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,父母会敷示,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,翁姑有禧气,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄鸟仔,37
,,,,桑娘仔要晴天,,,,,,005_Tie_Suann_Kua_Iau_Chip > 做天难做四月天,38
,,,,天頂一条虹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一条虹,38
,,,,地下浮革命,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一条虹,38
,,,,革命绞掉辮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一条虹,38
,,,,娘仔放脚纲,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一条虹,38
,,,,脚纲放来真架势,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一条虹,38
,,,,插枝花仔冻冻戏,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一条虹,38
,,,,文明世界,,,,,,005_Tie_Suann_Kua_Iau_Chip > 文明世界,38
,,,,烟仔食派,,,,,,005_Tie_Suann_Kua_Iau_Chip > 文明世界,38
,,,,女子解放,,,,,,005_Tie_Suann_Kua_Iau_Chip > 文明世界,38
,,,,自由擇婚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 文明世界,38
,,,,天頂一粒星,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一粒星,38
,,,,孨着雅妞又后生,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一粒星,38
,,,,三顿食饭勿物配,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一粒星,38
,,,,一头看妞一头扒,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂一粒星,38
,,,,鷄蛋圆圆羹过山,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄蛋圆圆羹过山,38
,,,,阿宝个妞打大官,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄蛋圆圆羹过山,38
,,,,阿近个妞走来阻,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄蛋圆圆羹过山,38
,,,,賢妯唔怕歹大家,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鷄蛋圆圆羹过山,39
,,,,一只鷄仔頻呀頻,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,頻來礱脚啄米仁,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,阿兄三十未有𡚸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,阿妹細細做夫人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,一只鷄仔柯呀柯,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,柯來礱脚啄米籮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,阿兄三十未有𡚸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,阿妹細細做太婆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔頻呀頻,39
,,,,夜昏大家來敖桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 夜昏大家來敖桃,39
,,,,看見新人摸田螺,,,,,,005_Tie_Suann_Kua_Iau_Chip > 夜昏大家來敖桃,39
,,,,新人头插件件金,,,,,,005_Tie_Suann_Kua_Iau_Chip > 夜昏大家來敖桃,39
,,,,双茹如意插鬃心,,,,,,005_Tie_Suann_Kua_Iau_Chip > 夜昏大家來敖桃,39
,,,,八幅罗裙綉花鳥,,,,,,005_Tie_Suann_Kua_Iau_Chip > 夜昏大家來敖桃,39
,,,,三寸弓鞋实在巧,,,,,,005_Tie_Suann_Kua_Iau_Chip > 夜昏大家來敖桃,39
,,,,天頂吊金桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,天下有人富貴有人无,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,生好也是錢打扮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,八丑綴着父母无,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,天頂吊金鐘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,天下有人富貴有人穷,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,生好也是錢打扮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,八丑綴着父母穷,,,,,,005_Tie_Suann_Kua_Iau_Chip > 天頂吊金桃,39
,,,,池迭池,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,爽利娘仔鬓髻圆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,手捧籠筐续细綜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,脚踏搖籃睥孩儿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,埔迭埔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,爽利娘仔鬓髻烏,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,手捧籠筐续细綜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,脚踏搖籃睥逗埔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 池迭池,40
,,,,买芋芋头红,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,給娘好续又好行,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,給君穿去人呵哝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,給仔穿去入書房,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,买芋芋头青,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,給娘好续又好耕,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,給君穿去人呵哝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,給仔穿去入書齋,,,,,,005_Tie_Suann_Kua_Iau_Chip > 买芋芋头红,40
,,,,东山有丛梅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,西山有个台,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,叫你爹娘着注意,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,欲敎好仔在婴孩,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,东山有丛梅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,西山有个台,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,叫你爹姑着注意,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,欲敎娘妇在,,,,,,005_Tie_Suann_Kua_Iau_Chip > 东山有丛梅,40
,,,,竹仔箸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,飄落田,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,共娘討水娘唔甘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,阮是喉干來食水,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,唔是風流好看人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,竹仔箸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,飄落河,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,共娘討水娘呾无,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,阮是喉干來食水,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,唔是風流來敕桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹仔箸,41
,,,,手騎扇,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,走到街中看游戲,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,看見嬌姿一美女,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,美女生來合我意,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,美女生來面习习,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,番死書生魂魄銷,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,若欲動手无名色,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,竹竿吊魚番死猫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 手騎扇,41
,,,,一般逗埠好風流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,麦秆草帽挂绣球,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,飞花衫头綠絹褲,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,好好柩袋二絡須,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,一般委娘好敕桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,花衫脚褲綠屐桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,三面胭脂四面粉,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,耳鈎老鼠拖葡萄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一般逗埠好風流,41
,,,,竹筝仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,脚短短,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,做人媳妇嘴学好,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,夜昏暗睡早走起,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,头毛梳光人呵睐,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,長筷豆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,脚尖尖,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,做人媳妇嘴学甜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,夜昏暗睡早走起,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,头毛梳光无人嫌,,,,,,005_Tie_Suann_Kua_Iau_Chip > 竹筝仔,42
,,,,井底飼楊官,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,井面开花是牡丹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,陈三五娘相伴走,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,放掉盆春在半山,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,井底飼泥鳅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,井面开花是石榴,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,陈三五娘相伴走,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,放掉盆春在半洲,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底飼楊官,43
,,,,九月菊花实清红,,,,,,005_Tie_Suann_Kua_Iau_Chip > 九月菊花实清红,43
,,,,掌攬鏡內有情人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 九月菊花实清红,43
,,,,九月初九曾有约,,,,,,005_Tie_Suann_Kua_Iau_Chip > 九月菊花实清红,43
,,,,逃走花园泉州城,,,,,,005_Tie_Suann_Kua_Iau_Chip > 九月菊花实清红,43
,,,,提个篮仔来摘茄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,听見鑼鼓冲冲潮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,放掉篮仔走去看,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,看見陈三和五娘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,提个篮仔摘芫荽,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,听見鑼鼓冲冲飞,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,放掉篮仔走去看,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,看見关爷帶二妃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 提个篮仔来摘茄,43
,,,,嫂呀陪姑松柏边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 嫂呀陪姑柩柏边,44
,,,,松柏开花白披披,,,,,,005_Tie_Suann_Kua_Iau_Chip > 嫂呀陪姑柩柏边,44
,,,,去时使囝担書册,,,,,,005_Tie_Suann_Kua_Iau_Chip > 嫂呀陪姑柩柏边,44
,,,,来时使囝担孩儿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 嫂呀陪姑柩柏边,44
,,,,綠竹綠竹枝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,綠竹所种河溪墘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,五娘坐在綠竹頂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,吊渴陈三在路边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,綠竹綠竹叢,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,綠竹所种河溪东,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,五娘坐在綠竹頂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,吊渴陈三在路中,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹枝,44
,,,,溪水涸干干,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,一涸二涸到桥脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,陈三騎馬来砌塔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,五娘騎馬砌塔脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,溪水涸悠悠,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,一涸二涸到潮州,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,陈三騎馬来砌塔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,五娘騎馬砌塔州,,,,,,005_Tie_Suann_Kua_Iau_Chip > 溪水涸干干,44
,,,,魂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,做戏做繼春,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,繼春老食酒,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,做戏做四九,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,四九来問路,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,桃花姊来搭渡,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,搭渡搭免錢,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,挈枝傘仔过溪墘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 潭前一圍竹,45
,,,,絲綫絲綫絲,,,,,,005_Tie_Suann_Kua_Iau_Chip > 絲綫絲綫絲,45
,,,,蘭英絲綫做媒姨,,,,,,005_Tie_Suann_Kua_Iau_Chip > 絲綫絲綫絲,45
,,,,梅花手鐲为古記,,,,,,005_Tie_Suann_Kua_Iau_Chip > 絲綫絲綫絲,45
,,,,金花丁袋結夫妻,,,,,,005_Tie_Suann_Kua_Iau_Chip > 絲綫絲綫絲,45
,,,,正月是新年,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,抱石投江錢玉蓮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,放下綉鞋为古記,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,連叫三声王狀元,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,二月雨水龙抬头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,千金小姐上彩楼,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,綉球擲給呂蒙正,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,蒙正头上逞風流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,三月里来三月三,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,昭君和番去番邦,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
,,,,照头看見毛延寿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 正月是新年,45
